gutzwiller_wmel_embryo0to2hr_a	gutzwiller_wmel_embryo0to2hr_b	gutzwiller_wmel_embryo2to4hr_a	gutzwiller_wmel_embryo2to4hr_b	gutzwiller_wmel_embryo10to12hr_a	gutzwiller_wmel_embryo10to12hr_b	gutzwiller_wmel_embryo12to14hr_a	gutzwiller_wmel_embryo12to14hr_b	gutzwiller_wmel_embryo18to20hr_a	gutzwiller_wmel_embryo18to20hr_b	gutzwiller_wmel_embryo22to24hr_a	gutzwiller_wmel_embryo22to24hr_b	gutzwiller_wmel_L1_a	gutzwiller_wmel_L1_b	gutzwiller_wmel_L2_a	gutzwiller_wmel_L2_b	gutzwiller_wmel_L3_12hrpostmolt_a	gutzwiller_wmel_L3_12hrpostmolt_b	gutzwiller_wmel_L3_darkbluegutPS_1to2_a	gutzwiller_wmel_L3_darkbluegutPS_1to2_b	gutzwiller_wmel_L3_lightbluegutPS_3to6_a	gutzwiller_wmel_L3_lightbluegutPS_3to6_b	gutzwiller_wmel_L3_cleargutPS_7to9_a	gutzwiller_wmel_L3_cleargutPS_7to9_b	gutzwiller_wmel_WPP_a	gutzwiller_wmel_WPP_b	gutzwiller_wmel_pupae_12hrpostWPP_a	gutzwiller_wmel_pupae_12hrpostWPP_b	gutzwiller_wmel_pupae_24hrpostWPP_a	gutzwiller_wmel_pupae_24hrpostWPP_b	gutzwiller_wmel_pupae_2dayspostWPP_a	gutzwiller_wmel_pupae_2dayspostWPP_b	gutzwiller_wmel_pupae_3dayspostWPP_a	gutzwiller_wmel_pupae_3dayspostWPP_b	gutzwiller_wmel_pupae_4dayspostWPP_a	gutzwiller_wmel_pupae_4dayspostWPP_b	gutzwiller_wmel_adultfemale_1dayposteclosion_a	gutzwiller_wmel_adultfemale_1dayposteclosion_b	gutzwiller_wmel_adultfemale_5dayposteclosion_a	gutzwiller_wmel_adultfemale_5dayposteclosion_b	gutzwiller_wmel_adultfemale_5dayposteclosion_c	gutzwiller_wmel_adultfemale_5dayposteclosion_d	gutzwiller_wmel_adultfemale_5dayposteclosion_f	gutzwiller_wmel_adultfemale_30dayposteclosion_a	gutzwiller_wmel_adultfemale_30dayposteclosion_b	gutzwiller_wmel_adultmale_1dayposteclosion_a	gutzwiller_wmel_adultmale_1dayposteclosion_b	gutzwiller_wmel_adultmale_5dayposteclosion_a	gutzwiller_wmel_adultmale_5dayposteclosion_b	gutzwiller_wmel_adultmale_5dayposteclosion_c	gutzwiller_wmel_adultmale_5dayposteclosion_d	gutzwiller_wmel_adultmale_5dayposteclosion_i	gutzwiller_wmel_adultmale_5dayposteclosion_j	gutzwiller_wmel_adultmale_30dayposteclosion_a	gutzwiller_wmel_adultmale_30dayposteclosion_b	invert	module
cds457	779.393478864747	739.597524004066	601.573724507067	519.256667486905	914.410880281925	651.613655407997	747.314520700455	460.25194689554	645.111777021052	733.631402485184	796.028417573078	740.901329997634	661.523752661928	785.783422991594	936.246274627125	1096.12418742315	813.305855094755	840.866914632295	683.09197742127	733.853587213286	747.604278990792	583.803623093474	769.110742555968	682.269819678906	838.424023661326	618.080293814696	833.845544011547	742.960888502769	658.909470328697	851.331919260676	711.902054784668	743.775552619345	714.645851238186	770.535127592894	654.828204076009	609.375351656664	762.423374381544	653.824327810717	643.932869769869	598.293844925415	490.78107700673	546.009617792545	572.858713081363	640.599668490468	634.440546642503	722.370464616124	735.663671208099	620.11579162296	653.983575646795	678.706668395038	571.180841892942	660.771870002215	545.015178091307	627.524046747258	608.236636589682	TRUE	magenta
cds716	952.844929442876	1378.19186230496	948.322587735968	785.147402573678	1302.08443907632	1436.59153777688	983.368623521274	759.620161896774	1132.31488698947	1125.55978706621	1163.69658615622	1040.65783687549	1169.15070370717	1461.24298804133	1714.40113729809	1412.05805391006	1808.59782324634	1197.63084651047	914.869701038554	1253.83519082314	1069.34910621254	976.778161934816	1055.52979840016	1009.51128113599	832.121069123037	1036.93049655768	1153.15171899614	1098.11766845982	1391.80527135658	1256.62064225782	1407.84755346122	1243.22137927076	1255.80802533901	1295.3364940175	1490.84711890213	1278.87603784586	1253.77229280784	1237.16495581645	969.104162349901	861.456742743665	956.695268075575	957.645807001356	1155.24813651516	947.627463265739	1013.03224866531	1233.19526838535	1286.59452987164	985.669834952856	1102.21914552116	1119.50241058642	1124.67176659202	820.303394550929	709.163450716299	759.254158391568	848.642905308586	TRUE	magenta
cds927	2564.81235618748	2527.84469267166	2539.35587574819	3112.30368154859	4204.14165368973	3744.47936542286	3417.62506775411	2273.50775288665	3481.7100956305	3040.93956702556	3547.55783116153	4089.1103322864	3300.38467391404	3858.2603573866	4754.91529982237	5859.06635986009	4512.43213677543	4955.31009405717	3807.58140818124	2328.28795798659	3707.81925783376	3802.09648817046	3773.77383709723	2394.88479184257	3248.35995292537	3145.77869874745	3057.19899707839	3168.2059348621	3599.02762156994	3635.94795586853	3260.36109700312	4155.65882468066	3600.63309400507	4255.40130029826	3828.48741908774	3894.10163021632	3252.69681820197	3196.78660866102	2907.13379503202	2519.30473313689	3171.99204267813	2513.67125823146	2150.15946471156	2886.09702362241	2175.09598079666	2853.87922740165	3050.34493735334	2872.50418019065	2526.08780383198	2873.80585027381	2716.39535616372	2534.35060059263	2511.42497068458	2756.03007732279	2558.38775710668	TRUE	magenta
cds1123	596.521430209935	655.784928050044	807.947844709515	637.936386890744	953.400458081114	623.168746010762	967.101796061521	865.758304502645	1047.53337784909	667.386679899524	784.164872157565	849.293217831942	799.353774570666	1057.37689704785	915.339733134781	875.67113481365	1028.37350517532	1012.21430552214	778.249266380404	599.388144449481	548.121897455774	484.185784103184	565.201778161373	638.137313468894	526.413836558193	718.512713148596	666.779217998129	552.974708580532	534.521340438692	572.439040761217	446.057962650676	483.711964060704	582.848362037151	497.349021318222	614.857791621078	560.682391721663	448.813164126072	396.881401307664	548.796797357828	610.710569142445	622.75855484252	716.055147344742	595.296879333559	567.013151062674	488.446293912401	499.752155154153	413.454387444957	512.914275506365	662.37253176566	519.890576852214	640.425104442333	751.649846616061	606.018740983046	447.950106547842	560.018604194971	FALSE	purple
cds206	397.886839354345	392.792063164737	350.895371914554	332.11810495036	509.372587376486	513.551472312058	349.257722454866	301.854187188459	343.176306245609	440.172088404026	389.810917063896	434.478959786858	474.568259989583	422.027330854887	627.199093509245	473.703592408857	410.151622632091	543.423730940239	460.982218036993	349.879092895279	314.532893908598	345.802310890866	333.574710492621	380.434405842869	363.959231499414	333.916460130345	359.254990793928	393.825970822143	254.674039692254	384.197886896156	396.491948896436	354.069872476697	284.111197253235	438.677663657629	412.846126714342	428.232118962176	381.301031579172	390.471604635609	416.854154835889	447.22732173135	514.10981051288	484.906734529863	388.155897342787	377.497001954205	473.801825786182	473.695061887032	370.610588926274	373.130386252972	419.559989783957	412.597324572368	508.811950841117	373.386626137537	509.329074209805	402.794751945628	362.138019652452	FALSE	purple
cds340	400.091635902465	338.639066796986	382.058496654824	205.942912917438	612.569761790418	550.176834248854	373.031237980914	294.556948886054	481.392597055376	473.310492917291	465.687327689769	366.974274292881	542.823167527213	699.891862287068	569.527823366772	601.420393885211	594.564370473335	653.469512487836	280.458930387279	364.062602181429	290.609221826904	287.085421821457	258.816786905826	212.351923498565	267.60382170437	192.509542350187	300.73836232587	325.051916447496	235.265440986151	398.429980069421	241.516910125944	279.418412971514	343.533339877385	231.424351151282	301.616525273068	289.551448251777	266.02627802754	208.530153037638	277.000755169444	237.345149688409	235.669913134885	358.92824278252	373.293669934237	302.872899487999	245.205351471292	253.152123840059	199.525542209204	217.838850080057	269.441654212161	230.824711348592	298.260392601986	228.816528026966	304.206915291929	237.698276281848	283.553464693841	FALSE	purple
cds933	1539.67974517988	1167.81147192934	1332.95879013182	997.561103517623	1432.89960637348	1164.15625142183	1338.29761778934	1012.38998442978	1490.87875683876	1365.60326383477	1327.57553438568	1523.61563241846	1568.96722263015	1524.91505487433	1658.39279087579	1489.52673790206	1719.77617881067	1776.54032981795	1327.03336334055	1296.77696711919	1277.66266281681	1221.64847825536	1133.23631884519	1079.93089299777	1269.49473490872	1103.34468732718	1183.8054580052	893.84556257792	1031.6026477614	1213.93944628722	1039.14475228673	950.520162203874	1087.89321152869	1252.63225324318	1201.82756437949	1149.74481213372	1223.90651356788	1117.64508455326	1119.83616154276	1263.80664217263	1298.16374293088	1348.7137718498	1075.9133363352	1203.47031058669	1140.70865250741	1127.99467877086	1069.92715601162	1076.23631570261	1140.68250250963	1142.92873600763	1353.88950101041	1276.01940226118	1419.89288893476	1386.11470155244	1337.25585619593	FALSE	purple
cds459	393.444308698283	451.083399826424	362.291442380881	434.428502699388	251.169279415412	354.857830335005	366.283240651995	305.031959365109	316.219943795794	336.096457320536	363.325828848633	432.32593705404	358.919354342016	332.756310753229	225.883150446568	233.756334124693	312.189304984715	220.348924663491	347.028657911027	308.330287003384	282.202492480751	278.325322010049	371.375076164044	350.780087046596	308.724817068999	368.686300623105	394.453841245639	526.301536935032	310.220322462636	441.694419299474	370.594999693601	414.576688907345	354.634372247838	256.997131633964	390.499480100455	379.325866742815	367.78249139929	410.644939518526	322.094097831105	402.435756767462	334.866449307899	300.106805585394	291.597234393123	337.86524478692	370.153701536616	334.30847611593	328.19958000326	334.318975492942	419.281006408903	323.290995890528	309.727338751067	302.210238862431	307.067653929428	301.482037480079	364.404421204106	TRUE	purple
cds661	194.474288372317	180.876777660831	229.575108014067	274.371894579232	135.419072049934	91.2126262784174	149.700527205107	86.8887979455661	152.255644719107	134.467447556104	93.7061849681469	16.1453618713376	150.519161577082	149.498226684733	84.5310336501913	87.2606971571882	157.514044330464	92.5996174646102	167.699169446045	186.902374804899	162.947424412078	169.703911476104	183.681441767198	128.253514628273	190.657211903658	135.775795869626	165.273672461075	214.755621574491	107.941792199797	184.752175377516	225.441414736619	169.103581987997	149.882651823259	122.924309650005	130.915310429521	128.822109748137	178.576950408223	147.741069850931	172.405148462168	105.254015064306	158.713658427226	107.626739059997	176.500829644323	124.553023398824	171.618222390325	165.941657534694	145.187149735552	134.356504155784	141.483205389173	147.211456078425	150.827742052121	163.335574287236	121.540443558518	130.203579857008	142.87312902025	TRUE	purple
cds689	730.244517048347	879.739194550847	795.447214861873	852.422916510223	752.806335718651	765.239044573273	899.038483637753	701.163433018202	682.982281404757	692.366362784448	661.740463762286	835.171042773763	842.436443506517	736.14293686867	543.474650881908	472.774437057126	727.444800484881	478.468248680126	955.551396441471	1065.74224782949	931.264664371115	1106.16999151702	942.888106414719	886.312135983702	1006.53676248274	758.417772652278	771.947510961734	812.938845732388	739.213814394829	716.068217909238	779.68790042825	940.705360555394	927.909674713898	841.965196253415	800.262613768242	694.785143954151	894.025585145671	860.825756410539	796.234003233994	873.018458793408	756.801934224339	1042.9918964044	793.657897507639	860.069823945124	790.842684858352	757.999168634535	847.857610722998	829.174057622107	764.383342796755	663.604656897992	885.027731350693	921.051859151773	723.678110441251	615.595254968503	662.812273562829	TRUE	purple
cds386	1170.71788691846	1044.72790193702	893.935217372165	1014.79535712854	718.786064080258	790.45364153951	741.521780549733	845.470808134568	565.625476989357	888.638760220971	703.492454993615	138.323924011049	657.160013683587	451.106205874485	441.62226962119	336.799622385813	550.442280097393	390.146586590927	1001.1022611502	926.557507917751	755.830329453952	1147.75840734697	817.593756115071	779.937434639179	636.96270644664	856.6935305521	754.202858466848	875.841247648052	808.948863786885	506.582408574313	532.82181745782	531.399910339407	597.121310056007	660.409878528502	572.5916899289	818.022364165318	789.116037066568	613.706130745328	818.652565203754	968.419304195717	776.405468561855	770.418965802452	642.675430337802	709.047980427894	773.888110608591	725.045695655248	893.574548642016	709.516739801115	829.810857154466	826.486591382811	938.586429455563	984.528913638491	941.63876887816	913.830161819032	597.516758735713	FALSE	cyan
cds50	753.516816816913	842.054413419014	689.131123573848	711.153264714239	810.052203800642	758.440149789583	737.51495215377	527.997329495493	512.666012065804	647.512606572786	667.348347438438	241.703067248112	490.379656209859	456.998039528883	483.395238380063	599.761139670137	615.396338023966	547.823226478683	749.641594712979	717.091285084157	565.924456589162	838.058430911135	574.664291643936	646.534056304967	812.565031856383	895.586379642342	441.359610474769	738.984931580125	619.50431422052	374.253572772654	450.600885458967	467.414847379427	620.574528376516	758.178025908485	522.188971611876	604.246366829925	729.686063984928	721.909957342818	664.321194234189	667.888113032387	746.04792631093	695.069988162291	612.401670834509	709.069994481887	694.373287225134	695.512061307472	723.896265316319	650.53938750388	772.017723867298	800.396491811725	833.312736354231	787.043169413433	868.37617128886	700.476244605729	765.01714066189	FALSE	cyan
cds647	677.716647666492	691.589206721699	674.200867678036	519.14676973946	625.366341379957	527.202905159999	692.805851792228	559.814260166218	525.350690307355	644.749076641476	454.214838981401	234.216040725442	465.756081224809	412.574331818883	358.163279726837	380.831796541399	419.203533938068	515.850832010721	606.30265683577	718.091067701611	698.805105880678	824.72979310121	628.535363579352	701.088151287963	757.730752134854	651.385952124326	562.102445414658	668.094507962698	467.69078864493	532.774504330428	525.749586487538	495.023889463526	492.843644589388	437.135556630006	538.416072302147	475.538126161666	533.373296529689	553.459354683296	575.641260871523	490.306277184674	549.271000975006	490.386984608056	836.015084138539	570.28780819614	723.892147252508	603.608801326886	628.96474792756	502.786468255718	492.758128373583	579.592812709021	525.982730864409	634.449988805656	524.20565908264	637.140117164454	646.473553641829	FALSE	cyan
cds238	397.307809382493	433.139841862997	618.998677138883	390.84595633284	671.30415174625	447.716934726973	438.984334119107	398.189072565015	554.588579512545	446.190947081094	449.948810630787	552.226296008889	542.946883871709	646.072821162758	759.060542598867	657.56033956747	630.04066339977	479.085818751164	506.366780996465	613.988364971088	481.445098389486	440.304819156388	439.366753625391	366.947380905508	467.557449925631	493.136779809981	652.821216407098	568.015705997177	555.048326181222	526.896455588664	462.152024746166	602.945731681396	542.110318769009	454.461428547959	478.357830703808	540.72524636248	528.19339507096	449.491397419028	591.798435840176	439.884870290878	401.147000632407	449.357629425745	619.675857367908	600.09132988945	588.05521413036	604.652972311392	422.300392527012	552.368561117225	391.793756981866	545.447445893558	464.766572123774	494.536016735517	398.084455265457	562.521927758067	639.782520379329	TRUE	cyan
cds1151	2406.12113669933	2420.62422667999	1946.45875719561	2342.32232237924	1616.60632018267	1678.65589247665	2426.64889072408	2702.48051948216	2381.75934199936	2436.19627173177	2159.32328379265	2313.51846756171	2593.01322071624	2301.38680633552	1703.70981710666	1712.86792785121	2279.85420761936	1949.56307812228	2472.45386735302	2443.24805567258	2300.32085843321	2564.90361473725	2414.42032438241	2717.18877659281	2610.68297662554	2287.5491393654	2362.71697476575	2173.34732847942	2317.16108134903	2175.90782789564	2086.09221435205	2197.29763767551	2186.45607443562	2377.42013951794	2231.54796031914	2338.19911496303	2516.14055935566	2209.42759271924	2500.21639153174	2267.45185767872	1950.38386172347	2170.33875100981	2003.92653892201	2256.13355147684	2178.80210854152	2163.22931725116	2552.13208503758	2148.74748108017	1931.8425588764	2134.36544819877	1877.71448310452	2117.010085965	1873.00744333808	1779.75641215231	2119.42361977668	FALSE	greenyellow
cds467	909.762247920387	1067.33719771108	765.525422263588	1029.15002906775	670.023572503579	548.058809162291	913.858503528409	878.310614053417	855.819752446146	762.860744770928	651.715932378408	695.549392378857	868.274861831159	795.960072833089	650.398518340664	657.336480602279	1017.79438387186	712.065568137628	692.467788942318	903.805454688597	691.673153175976	1039.92568735906	745.993850663038	938.678925325668	845.706198528623	860.820662932009	666.65819224613	637.497617090107	815.17436416812	737.625214950613	566.408465914415	715.287368450536	638.742662890333	876.021401791703	604.645959695521	797.23270140257	652.229622345118	674.732316909748	706.363775107244	612.476684669483	780.039544635123	777.50305004692	658.535224120843	666.164690362893	561.580278149553	643.219866230203	628.461402081553	639.91872735343	581.467296783182	629.773746981634	666.526379361547	700.627867273121	692.935663404823	506.414330897637	521.04542505798	FALSE	greenyellow
cds848	3555.51214498808	3876.65816342888	3545.72696183815	4505.15176145442	3077.7361362979	3314.6990255418	3491.14880941259	3715.50952107394	3656.87156835395	2939.26393566286	3052.47074908236	3636.83662990177	3576.43382775044	3202.50613553831	2953.60725561761	2872.49287530774	4512.88731007337	3610.46216134441	3135.41241260117	3315.17020515813	3053.88527800181	4306.67672680996	3221.03884260291	3687.49481461782	3440.48700499425	3228.32126597248	2959.63598620732	2669.92562859984	3149.13535197668	2772.08085294441	2994.4838950533	2975.95257133466	3163.79438402509	2615.77196317304	2613.13673222988	2625.32591102713	3000.5523811059	2840.70057397402	2887.47356871726	2950.04791330753	2786.33546456485	2726.60644849909	2619.70848004268	2810.40522816355	2478.96373236148	2601.39413459907	2750.72564030986	2590.06035966265	2051.3136560573	2321.04500319487	2346.13780220872	2668.85946579927	2356.50249213663	2164.35603788447	2394.75301983927	FALSE	greenyellow
cds1093	279.0780507441	311.523518191224	342.563699524815	362.931695038596	419.781320249691	501.481209596971	295.435913121465	322.9421021173	376.004861499969	347.50314167302	378.972494769005	465.673852022505	373.190142623737	429.564300887227	390.224817336972	377.064206125568	306.895567276267	341.397708659215	394.33181701189	331.47381710874	387.280518191999	372.409601163372	296.862676446542	370.021773334889	424.109809700423	403.580010923742	392.220834035973	391.325331850475	391.92722281561	391.158130751329	388.972302978374	433.932423296343	321.991263399591	332.295934329922	385.460648446075	410.883262171956	352.149501728529	346.332198158833	384.431026531453	363.215487903506	393.476060301098	343.68408006341	389.825366947723	368.628567873101	376.714255354163	385.846642324567	378.871654457682	350.143534337329	309.328451767344	425.700047344675	417.381468889832	373.612472615043	397.314697336287	405.18619714378	424.985605113162	TRUE	greenyellow
cds151	1217.20899588629	1372.87488485005	1482.6064933597	1644.51498459	1158.22154203733	1282.89295723142	1372.01227728938	1452.38394100761	1235.45993746093	1203.45616915677	1552.69026125428	1511.91682525475	1484.29125263583	1579.36036569356	1657.26041095742	1216.43417830159	1263.36996393422	1283.89102639805	1568.12074954838	1953.55577644708	1393.63830838726	1414.31581784671	1366.77044517553	1389.79505487106	1210.3579964852	1286.64181279301	1127.1551263348	1348.29128045452	1380.27609846351	1259.41960199377	979.935828426751	999.302424397001	1287.06840657738	1349.95960306267	1229.2357315041	1384.67327267567	1433.95307290119	1518.27604836114	1547.59818371937	1470.65770725881	1297.77609360842	1590.25325293457	1222.78752855308	1339.63728715159	1277.81478144601	1369.22851214113	1669.01291492608	1170.30813478371	1213.09287019583	1470.92508579486	1335.75803485025	1604.53563202444	1433.43619830359	1366.77047433033	1497.625470309	FALSE	midnightblue
cds298	535.491180378576	541.774148888446	495.596172682956	652.493840591807	349.693797891108	407.59758954342	479.880507120735	508.414565988885	530.743059847342	480.496474080321	508.914931887054	559.275204053343	596.854467607888	507.776074125626	354.146552453869	425.231834982154	501.03269918032	415.212471790766	557.417111519109	553.938930285554	485.983782841134	441.788164423073	447.556355074307	671.987150439293	495.183314266843	557.740002138294	468.605195360353	550.896707402804	410.069065457185	435.354361746973	448.7953898337	540.083160036458	476.577428787441	500.033599093747	465.391102365256	535.971348864503	601.208870564681	566.985853251906	481.094096433217	494.995917324019	611.736766104117	528.549909153593	484.707510307387	562.834398163404	508.401524271289	497.390815070075	502.857199587959	521.298458673626	547.578200890436	476.77056580221	490.302984860642	465.81491438198	551.989155384737	430.416230071853	482.35160053416	FALSE	midnightblue
cds45	506.085674337573	626.425526244426	494.551688590761	963.31987050021	458.784527644251	327.585339911304	509.254108091667	833.712272369036	377.964687894757	344.156121362736	537.6258290821	731.471567502788	398.29627684399	549.25685371536	294.906780220316	282.066201469101	294.892347795424	344.610625012772	676.172551379302	631.65212275367	449.516237201577	516.946662677769	489.338586922467	363.847046491361	565.279680286822	584.783772172126	449.274305156693	391.102516437303	515.906915334832	368.069313925778	407.164524269351	507.753655661657	448.186172623933	336.955481164508	382.025181460364	490.459037704746	421.239679662652	628.63454830785	624.06930428655	597.598361341378	510.372316044044	655.897202581535	523.525771949952	560.909745762662	403.324774110327	408.503936256414	450.559938312331	462.236688791554	548.950511928629	486.62268983043	626.33792178563	411.028316450969	522.988045245672	505.465972699747	427.717557715288	FALSE	midnightblue
cds896	885.28383802309	803.842165035228	770.630879685623	518.009683246414	1041.36685518413	1037.20062362029	769.652275630361	878.194365596821	1029.71382108258	995.210135178889	796.659321546683	709.776275835305	893.43292393802	876.873050947447	1108.28159536299	1049.03973403122	1224.45512573482	1227.59119544104	856.486519586821	913.050009953512	803.403429520532	833.602888188196	896.507204836915	867.84032720834	873.287536825423	939.862390370203	930.571463894529	787.97512031581	896.823875422496	808.873852404031	874.376603743801	796.135850895063	951.017833331212	924.266325860179	1004.56601396333	811.37889479036	876.203762548208	878.0522723951	927.120283665031	806.953266215117	794.639192338985	768.444773352913	818.445979673314	897.670461561512	902.731649758133	933.451550820457	947.791340921842	887.705292680965	859.095932364395	807.776219630093	776.667406632332	804.412771360777	833.333685532082	859.083655909677	829.859618314944	TRUE	midnightblue
cds32	414.793617168029	308.885698305063	348.641431930191	253.496707248334	467.401495203372	409.163103030835	303.223573810344	378.727117911132	246.639552192643	315.847054278238	237.604032332058	429.27951331442	308.417880375376	203.31175767225	215.743831558845	248.584054964085	409.474648782315	406.145717643417	354.55017571518	315.000813684891	329.782099405097	429.237879529759	342.837509312205	415.040340317492	312.350269130674	277.69663416461	258.468999676412	237.171693801576	251.021408647262	305.727235037409	249.20048494397	257.251140412564	301.604481771153	178.939544144865	291.373515669765	255.687648973412	233.170021822012	281.148350949522	372.054302134555	419.28065765759	504.106001476564	465.676835894219	355.377946225003	352.514168684433	370.758286000754	292.06105444477	323.391952463188	350.599983784057	493.894650639107	408.986281458406	502.857890600561	455.812920816354	465.303501862172	409.748130483846	442.475476232488	FALSE	salmon
cds373	266.217133119375	294.934569228192	267.760718617407	319.307407000354	259.724447113222	295.441420170926	262.211178926803	129.132779344947	248.176242660567	204.059268797877	188.733197104454	186.821507969102	224.357307486816	199.840070357303	241.062862180009	195.206093009376	289.919997568343	245.076020779174	216.869950938857	231.206981018331	194.530669717991	213.387839058005	220.04024170008	299.08682683473	259.262147525793	241.031597277391	268.594902938203	204.22091488895	229.685745624655	166.851030020423	212.478398251415	186.187296665321	248.143304547338	216.183781257824	262.539620093301	260.143361773337	228.317155318106	268.758584546522	273.427417727097	324.374018736508	402.947608949683	326.997517681016	292.905333589677	267.885655211617	286.295605120008	240.617639439137	265.118149446324	253.084921249564	250.352113823496	235.576904716889	292.755894821313	321.553244461021	267.875305881535	216.897715040789	293.047722169192	FALSE	salmon
cds375	525.825307154327	562.798377883798	506.704519119448	439.748701026415	508.841426899973	518.163586289949	489.633261267526	487.182758437755	357.44347174557	426.72682205495	372.717623443054	605.231659016367	419.299842393937	367.267802757933	411.155520667158	216.302472712639	459.478260210495	354.294682213371	383.008301587631	459.675032668319	454.911590148779	541.73801008644	433.78734047883	487.344214979171	448.691337020813	449.912099538523	417.285020025525	314.928043248965	351.355974545459	333.798729235528	430.855222052932	383.653924723072	333.350267709021	360.10094085266	403.043705655071	338.113364684635	431.975087173273	511.514652452063	488.333162530656	652.336067260184	659.519041369619	659.580474126753	530.812097525097	491.665236978458	475.861743965741	537.731895001852	491.405692919675	522.533573173972	621.914850923085	503.54442677144	662.903358868259	635.960861267353	614.713323718229	529.397501616723	643.245014491714	FALSE	salmon
cds200	633.927395247516	626.562349965505	638.791597710409	536.356186302147	587.641613514324	622.627929607229	578.089739888084	579.711966368139	621.452165835564	642.631484755381	681.510599841477	733.568241560058	790.624264431624	756.570278864682	659.35576109325	653.892368967443	631.634807924069	496.622935812998	608.709203768607	696.826811073724	746.355741038968	671.022395332629	743.694551016898	692.801804733741	689.618450929784	721.274386806305	698.535467712815	728.65198624415	671.82160781901	715.131880388954	619.513072075873	667.148779191414	639.196328237993	700.190738905698	610.766502789199	654.216361351665	638.717343486176	643.692223595713	621.578195345216	559.061115059464	506.551305219113	582.113858116463	653.97498212171	589.996886312533	529.113803017698	591.366883116285	573.872837288297	581.003268787659	461.735286207636	543.717875061352	488.152047833317	506.537521493158	548.164611836835	516.543326630384	504.6377658985	TRUE	salmon
cds572	3429.01661892541	2830.55590880882	3574.92243978057	3427.74921054623	2576.12510644289	2913.08983407821	2954.2014580555	3258.97237071274	3273.65915314497	3443.76085505394	3127.59856972179	3068.09055690263	3130.42782590205	3075.44787163717	3457.1863359312	3089.42962977789	4335.85989675277	3637.62784145815	4151.22689743324	3431.30112762071	3926.04807183956	3073.97494698025	3920.78428895176	3393.08752288307	3897.46883024354	3470.81426590958	3720.94018435687	3181.13043473321	4060.84609905437	4056.36172280962	3819.48762530787	3474.9242453589	3940.65320149806	3500.77097127657	3718.35101842027	3693.54037226012	4217.90091552042	3775.93416698805	4063.21921038878	3597.97371393776	3593.19038315249	3567.57248492348	3867.96941393026	4072.95974614279	3662.76698897086	4047.20730616515	3821.15454674009	4331.91442387341	3752.24900556986	4119.62057423725	3539.47918743531	3823.32704488009	3642.40328759083	4430.39383041836	4096.35226261204	FALSE	tan
cds781	8044.71353504047	8621.69077131369	8786.33460273083	9214.32110881616	5103.09292808229	5934.34870960243	7781.36319491255	8071.26069517775	9343.45797045954	9486.9701847964	10930.3606341904	10236.0298422701	10304.3877994148	10010.4193913958	9476.32624144659	9178.18748839281	9427.10256605506	8767.27302982701	10988.5163346271	8715.95710010723	12882.4981245608	7431.95752766876	13151.7052431833	9833.13898761638	11309.1407559753	10732.7537634236	15737.9955976849	12885.0807048584	15610.2130205621	15875.3162397853	18630.0260976701	16949.4370505085	14203.4957833743	14943.589039937	15790.711146571	15001.2125109797	20364.0427590008	14512.5034634835	13983.9341966403	13904.7369672786	13854.9371646505	10995.0690024027	13446.9712809265	17146.9684020841	17670.4020414795	20075.2960075822	15370.7799793414	21346.6978014575	15875.5786322632	19402.1920092788	13237.1422569252	15204.3829411603	14851.8406359777	23869.0213413414	22289.2830721784	FALSE	tan
cds1107	4085.72995419602	3646.49012830801	3500.81405856453	2945.71049360026	3583.96419700682	2980.01747996048	3811.48980635762	3908.15819589829	3079.36910947013	3480.62440570704	2568.87673608442	3136.08280231793	2771.62908062439	2287.77104877712	1798.3842843615	2657.92694436642	2249.82740067256	3144.92812328716	2434.85807615469	3568.30399772526	2303.71668242366	3039.99704874656	2742.23710896224	3373.82140077077	2627.06188235192	2722.8122686944	2163.83327491772	2565.65779331342	2116.98339003355	2493.94608453427	1864.8502134278	1950.91871529453	2108.23142502601	2125.29039357395	2030.2012475615	2059.94474651782	1732.12022055284	2406.35463938191	2174.97708366563	2006.62216580752	2261.05954834502	2459.74110516422	2334.87993216995	2106.11582812905	2028.53903688154	1847.76766635461	2216.29198516319	1658.05735779221	1917.15365108409	1924.53202432207	2197.66553497977	2122.54409312894	2166.06974734924	1358.93580663003	1853.71788574238	TRUE	tan
cds141	1929.39172743729	1578.02420477687	1686.85489992275	1959.78166419466	2262.07269583141	2379.78381580775	1576.53083831103	1678.63425836067	1670.35520229423	1665.27056962049	1900.8831252906	2558.1056250326	1969.02671223099	2052.01486707628	2178.06043034231	2322.72416832415	1963.43684972096	2075.90740001679	1598.97598575016	1941.87457254836	1563.74676942307	2026.70219180833	1538.31221730867	1959.17156648128	1608.53333319083	1917.49263700693	1520.92874633765	1663.8493456534	1460.22298418694	1699.06044036537	1495.2692967394	1341.82712027842	1670.38325807573	1539.79462801611	1468.94594131272	1576.00994308176	1490.79866827789	1747.06125698045	1716.01888242433	1856.6246350131	1552.60780975429	2195.83317183846	2072.30787054413	1756.55315834291	1906.70957787218	1594.22695984312	1535.54856069912	1613.04274817198	1622.84307063507	1614.51401912331	1980.03315795749	1909.45905334476	1754.42931082244	1666.71525626404	1637.96108117154	TRUE	tan
