chung_wbm_vector18hpi_a	chung_wbm_vector18hpi_b	chung_wbm_vector4dpi_a	chung_wbm_vector4dpi_b	chung_wbm_vector8dpi_a	chung_wbm_vector8dpi_b	chung_wbm_mammal1dpi_a	chung_wbm_mammal1dpi_b	chung_wbm_mammal2dpi_a	chung_wbm_mammal2dpi_b	chung_wbm_mammal3dpi_a	chung_wbm_mammal3dpi_b	chung_wbm_mammal4dpi_a	chung_wbm_mammal4dpi_b	chung_wbm_mammal8dpi_a	chung_wbm_mammal8dpi_b	chung_wbm_mammal20dpi_immaturemale_a	chung_wbm_mammal20dpi_immaturemale_b	chung_wbm_mammal24dpi_immaturefemale_a	chung_wbm_mammal24dpi_immaturefemale_b	chung_wbm_adultmale_a	chung_wbm_adultmale_b	chung_wbm_adultfemale_a	chung_wbm_adultfemale_b	chung_wbm_adultfemale_c	chung_wbm_adultfemale_d	chung_wbm_embryo_a	chung_wbm_embryo_b	chung_wbm_immatureMF_a	chung_wbm_immatureMF_b	chung_wbm_matureMF_a	chung_wbm_matureMF_b	invert	module
cds278	3881.86808514785	4363.32435002156	3246.08242241686	3467.2726393632	2683.47990423929	2648.91330261369	3373.34087708944	3072.67041728689	2738.18181396822	1886.5511059245	4900.83794157153	4550.43752783166	4237.11724682048	4226.59169596016	4196.642284326	4096.73452864813	3869.50938901837	4301.8719419086	3456.2320219175	3062.22871818186	3332.80119957586	4321.81203919718	2408.91487292291	3580.36353588861	2825.01589190186	3322.26646555147	3570.06164571695	3917.02748460832	2045.7952714098	2477.02725588222	2930.87046544316	2296.25276857653	TRUE	paleturquoise
cds0	2257.96431688639	4043.23373767499	1602.29613042384	2020.78873361086	2049.87256779066	1921.07443639881	689.521102567647	449.67291557709	1589.69460318933	711.57631286077	1933.34045559395	2100.85728463834	2065.34616803271	2021.98416399698	2264.54985469211	1955.07058597957	2391.89710465567	3086.00048188243	3305.7477748017	2769.53721863587	1851.23798316954	1795.23242198157	3272.14800428192	2329.67936524059	3049.4479645981	2714.19088309658	3274.39696065921	4127.60359193899	1456.35049628379	2068.0671361209	2725.2261408641	2544.72916465572	FALSE	white
cds1001	1832.71832694212	3137.74203727304	3214.78929050471	3712.14400854776	3821.16987759124	3661.3694672742	1675.57487676626	1382.28053935183	2402.5359831959	2097.06730683231	2111.40964858485	2926.92131664057	2158.68384337868	2643.62871122516	1758.25863020996	2699.60854785706	3414.51926730475	4007.92853202131	3275.35221770442	2900.37949360567	1625.1458648535	1852.04056514175	2551.25648959741	2437.81605421306	2042.60431758548	2548.10088450517	4352.31518242763	4874.33901145837	1766.77726564122	2608.89590220432	2123.26638870117	2593.99767174807	FALSE	white
cds1002	3557.08489321172	3672.68499230224	3738.92253186648	4014.72452559799	4348.38846457553	4461.5657000448	1917.27605336296	1658.19102564263	2745.67999097588	1850.52011237469	3539.67886142904	4110.2768777595	3344.22017777417	3916.15680190208	3667.00589819528	4115.89135602772	5452.35731805155	5406.0622275199	5022.34313377476	4552.63419469959	2819.5705277371	3181.3504616193	4177.92914644241	5321.47136757138	3488.25748403845	4709.24620381412	7180.75476611486	6129.19197681083	2259.8141382064	3737.74668328953	1609.14329051915	3156.1246924375	FALSE	white
cds137	1032.45255911861	2386.5550350932	1671.36593934361	2228.3602961914	1633.61953296559	1960.81881589721	907.584679063418	830.60272219178	1123.19620382311	824.653628897246	1462.40272516821	1587.31178693388	2295.40921834929	1781.26852528586	1671.63661863215	1683.86018516072	2260.64517709294	2321.12594774825	3300.64909110316	1902.45461515093	1472.64572114552	1575.42052273969	2384.01613739762	2052.38818232136	1759.934000751	2577.52969785127	3053.74547078325	2685.74556641794	1329.08278892668	2061.06479003647	1695.50446492771	1704.08076465711	FALSE	white
cds693	1346.68385531078	1994.80040995905	2056.28705629359	2124.9899359044	2057.42991686827	1885.52183347483	440.314692670833	507.929300790845	827.905485058218	479.726726233547	1525.99346309523	1744.64717771034	2150.38381966802	1819.23241884776	1527.52334954984	1440.22424268878	1883.85706203951	1860.00044835567	2326.63274226145	1520.8017267487	1588.82510587765	1878.94141447845	2072.07732571592	2631.88699448352	1443.91486520446	2139.86493018873	2707.74942366367	2621.48121039263	854.973238423245	2308.33988453395	968.417689492221	1966.03024122686	FALSE	white
cds347	6305.67242660834	5767.88682089858	6392.87724157334	3288.71563441578	5987.67962954021	6559.93729118128	10423.0548388396	10399.7356870604	13052.7733154591	7767.79455481721	11677.9530658629	13591.3992365274	12662.2859291691	11820.3689195642	11868.6839477782	11709.8571729647	11784.7393958726	10834.0343969511	6287.11817139312	8725.44716051691	9336.92986027169	9688.74286799133	9066.60950686358	12467.0187270511	6370.30265350379	8972.95314567885	6980.84681454762	7738.37877042334	9477.26134219173	10712.6086633089	9023.69786951839	9599.71263104031	FALSE	darkmagenta
cds486	131.372217951238	212.512814180209	338.327337292812	420.024463087722	347.153749897764	474.001401932343	541.000035507058	429.161029431157	779.235299385192	432.123824529831	572.149396968823	776.070230128288	665.714870236382	595.986193568481	729.954999094606	672.4230315761	629.198337245346	794.772534504264	537.341880958894	372.146460836743	465.733618097188	578.359364783675	595.837429607417	806.679159409736	217.810827723261	649.720887750109	128.065347925317	264.076890480605	452.876797564888	350.583050031403	419.86009447446	740.32507657948	FALSE	darkmagenta
cds487	895.840663613704	1017.59922023854	1575.76983167113	425.585732722621	2110.68985480452	2593.53432376883	4274.51523417932	3412.74611541612	4944.30285032435	3888.12571185208	4980.80918615883	5138.77628913677	5997.22536369339	4917.33303626748	5607.23828012905	5544.28773070754	5609.99594637823	4780.9604928094	3031.98563238804	5363.23600341343	4137.98238855922	4385.57158737738	3057.42533490985	3623.04984905786	3178.65759359798	2515.94285512098	1070.1908577406	2434.52857273352	4480.57315850392	2780.05030349793	2863.78982808693	3832.66990891069	FALSE	darkmagenta
cds852	1944.54433861804	1602.42832592134	1455.6687314415	2099.65006577486	2282.51688525608	1507.26595066137	2465.05733885699	1683.59301596378	2081.54135435827	1029.59090638386	3630.51645548582	3216.90064325341	2231.64785117293	3272.90391654686	3303.06655258085	3178.31820314567	2441.04021727184	2610.38547730881	1353.01750019026	1755.31109876567	2356.93150390807	3599.10927710813	1518.55849631955	2129.96649160528	2242.57352841458	2518.28785028657	1117.50787240861	1347.52910021521	2051.52511327568	1858.23345261046	1537.40778452349	2022.35195985022	FALSE	darkmagenta
cds40	258.251526712016	514.008168564587	540.714356011785	298.281276860001	263.298344959842	267.953796485147	309.79662434515	258.089604035807	355.202267297996	421.067551058262	279.267477941154	256.018054182352	380.738500241165	262.393093537912	404.936482601754	362.436249847581	617.269961542978	664.814442455553	466.361857999809	935.970947872722	175.494466957657	436.164288371028	574.200203682663	471.342749247028	499.239389414004	360.929513018655	1013.32203294038	996.084312612815	544.566983790188	326.129134417728	372.582085848311	382.728662680382	FALSE	indianred4
cds535	531.771535367847	509.403156874415	657.796071479337	363.013206665171	724.067509431437	612.834465740653	406.115733770688	242.02312447996	254.150589953324	432.125178899476	246.130151307603	256.625473624447	203.310476322682	397.158882671779	542.807052041105	401.757062203345	772.08296728213	767.137476542858	578.094938097609	769.775219481507	107.315366528844	314.516025215571	367.416395345114	702.416069575296	973.508907499293	506.898958868302	1132.01398421391	560.740192126284	416.770843144788	456.083584412197	472.8516457627	380.70634528568	FALSE	indianred4
cds591	658.448457776243	892.278484350397	1145.48685943341	638.38514776573	733.55957633914	879.739815574957	870.748100191154	734.472968555111	898.043292765683	939.003996020638	641.247599024123	616.648412740344	527.037560497451	645.210161717893	1023.93296372226	1183.58682816358	1243.43639278173	1142.70001722181	1038.66249913532	1472.68827845885	679.389539717871	438.034368483288	596.672246569936	603.373922077719	932.818741574051	763.598266609662	1657.50978818284	1424.89663645845	1088.98143071025	597.051227691209	1258.20249675063	673.999349391731	FALSE	indianred4
cds644	4200.94203483484	4459.83134724941	4335.40034061015	4517.59358505936	4091.28027148145	4641.28233735795	7362.70750999879	8466.12172115247	5343.66591146531	5180.88044646333	6098.56653891651	5175.50804784421	7348.78935638398	6197.23914328311	5570.39061174887	5349.22582857679	3244.18573852772	3809.18511129057	3576.7615907922	2456.89424941299	4928.07301606209	5469.34038984724	4259.32804576458	2873.41471294925	3587.11052436896	5243.68314458791	1072.15350761872	1279.14341895058	5105.28285167958	5684.89898404431	3544.79114511561	6506.85128072732	TRUE	indianred4
cds156	1917.15691146362	1634.90818707579	1163.86990315262	1063.16994534097	977.78816452345	942.787925029289	1051.34490741466	879.677166057378	1187.35978743819	958.798470711699	1237.23177859549	1165.90862463215	1140.94150691828	1130.88749804249	1018.44300871713	1042.03733010405	1736.15445411913	1703.38780527454	1867.76866538769	1643.66230584071	1070.94994166465	1152.48703615652	1188.79659586461	1057.79281842944	1145.10913209589	1549.89638963317	2155.64619323268	1418.00753219642	1493.92311833365	1475.23599663364	1828.39268679061	1534.07068085478	FALSE	mediumpurple3
cds261	2897.67414408111	1574.65819644753	1733.13109066578	1585.24261328461	1453.53163733373	927.40480337754	1487.63414432099	1639.37482540674	1969.09977171426	1625.17757989697	1610.94689404364	1040.49327288779	1961.65450021462	1554.6108426687	1862.47586136283	1711.55774587546	2697.53392312001	2442.57836155513	3649.98820075726	2607.81705697634	2762.76615554717	1318.41796793704	1793.14206082699	1535.78016777479	1615.67833036625	2551.35884691257	2535.08569642632	2346.08123812299	2869.07667514223	3426.74401618944	2183.07100123847	2119.28003245156	FALSE	mediumpurple3
cds53	996.910841866086	57.1307712072334	233.10927539812	435.235884984463	156.059613875092	17.8954714893207	168.421642799957	146.010216205351	135.420366431198	91.8960414032578	172.372352310642	112.607497065779	111.258965333839	125.907428518024	532.038691989806	489.323021435627	947.930627972581	698.152407545181	758.884165878814	1071.21370152779	243.986057534187	216.434886482585	767.332506168765	344.235068025088	418.259922801914	469.13594020307	1196.96835065506	988.853138810525	1472.70400952063	457.956164256758	1321.31415218271	968.857766108398	FALSE	mediumpurple3
cds921	7999.9215882725	2238.19882198297	3755.35394179458	3881.03776611693	2432.98017572116	2645.44052497197	3298.55879700811	2316.33493714142	2577.73663672462	3510.12585767899	3099.76057002323	2391.33859170156	5718.09648294141	3272.05874670449	4190.35609649045	3797.16891077035	5154.23541917533	4041.71105065234	7990.50495717087	3439.36817588045	1610.68756045473	1514.65970300726	3755.60297894958	2455.28563126209	2639.54908135869	4418.16309829478	8095.41851081846	4588.03925649322	5936.11697715485	7540.00150055563	4787.40221269768	6247.20631954618	FALSE	mediumpurple3
cds124	407.40193917744	1888.364045179	1178.57103780666	1294.63429123431	1181.26262061504	964.528895873532	689.162855528566	788.014120278965	453.330926576729	662.75493192943	651.476653865246	536.677669564274	506.462302171063	708.80319626489	692.546637814169	702.139598169412	1208.33798821089	1025.6686487615	1541.50841623553	1181.71120701377	1356.23198520797	1527.72262184011	1021.942663453	1566.40002761574	1773.66595601703	1652.88154299925	3737.92943903847	1118.56388132909	1233.64741371019	1369.94672453482	1512.09520432526	1192.41467960212	FALSE	orangered4
cds146	1949.99357472293	2347.69546104928	1767.33490018667	1272.27081232028	927.517133838275	814.327808112809	698.197940647864	770.223206489019	581.852038929533	607.239550778492	555.180249727424	413.168513655377	708.493067413503	763.444045023238	787.490626680612	733.663326677313	918.617782989466	967.471024549208	930.453467373423	1170.12055217093	1090.88138168012	662.370749103993	787.50415913371	361.695193564032	941.053059727892	704.57957316215	1601.25439730346	851.058812914542	1890.94176082258	1513.82277726174	1471.79740953145	1720.32822458793	FALSE	orangered4
cds449	680.990406558694	1407.49788615917	1074.36252376544	803.948498276927	959.076811772129	721.779229290378	292.105651337654	279.893553771246	376.488926389562	192.189442219039	438.695913814369	519.791610231264	636.553411315217	494.286967796624	539.102809508867	567.916226320954	732.135414531226	1052.27340030917	696.825185496934	693.531937349561	459.685819387213	356.155700411076	513.35374660329	422.450193124218	716.001236419334	467.213641318544	2163.4503411132	1145.92865662927	521.359311118173	388.228556875643	855.299756086333	504.627548381674	FALSE	orangered4
cds675	423.56242738731	963.224950452082	839.946674627175	648.768972793644	504.78750736101	462.213435052079	257.504706312811	276.278253345693	173.741560556999	385.849664954337	363.00193031245	391.481798007151	297.358406860097	335.995272384958	342.889964916124	331.380601170005	498.812803952472	475.603446831282	483.002747819117	469.020415105114	278.06508176467	437.204864174663	358.028901955502	243.07827171947	567.072400598806	358.291028721649	965.974458423378	281.35385078617	618.347717300276	539.826766704702	859.146628951475	430.269053776177	FALSE	orangered4
cds389	4396.41488446759	2876.57497316581	3951.27551157387	3641.46316147823	3775.06398766644	3909.72066636232	1754.39303193204	2142.89548184101	4246.80217873071	2891.44178632097	2828.53867491807	2609.41873715569	3111.89477883176	2552.75246648687	2876.30755700065	3031.11746473902	2377.26480300036	2241.0929937873	2514.93444183731	2838.48171985452	3224.63147238385	1971.13775896149	1192.25159427685	1473.00587247945	1463.13157181079	2197.12853569471	2905.52046826238	3024.34570599832	1795.43282840508	3098.42039667478	2042.15443101707	2609.59809452194	FALSE	bisque4
cds406	4400.80574537169	2449.6478836662	3146.77729139744	2527.17937311817	2585.72292618374	2642.67950306432	1656.35903818289	1112.08093906614	3371.46641984957	2226.8444123603	967.862772864258	1531.21447109005	526.976255364738	1607.67478680753	1584.01040012705	1665.45810520396	698.570281134698	796.42613203495	1029.3756867491	1450.93330961024	1805.59307271848	1749.75748694929	944.903265227048	22.3311467206019	743.287206401487	889.356171714108	1080.67548152848	1372.69199032514	820.466522583074	1072.40766940963	1081.07710614436	1473.61988136206	FALSE	bisque4
cds688	1479.49223958428	751.062600843805	1308.89024432486	1079.74792631997	987.73475052474	1038.95855787753	682.075961880181	642.109523862677	1025.57112893513	742.678669188355	857.781869638326	1075.04083829564	718.768364242511	982.770142250911	940.973511412447	939.362317731099	715.94197250947	753.072094467049	612.336716435168	840.887562397729	915.875251453457	668.419432024848	500.056287015787	619.174445310876	586.393748684792	508.560145129709	872.284283480857	704.997813747302	507.872827371229	722.192730039673	649.965976788707	628.762469893106	FALSE	bisque4
cds255	1003.77934270754	529.767810105317	345.30143857743	330.429285334596	321.159042326708	277.290614291107	677.876127991472	471.748148059582	517.302346634162	615.132345611139	465.394208875947	458.965884029705	507.741903247903	478.646898867139	393.577274839924	435.613227218315	449.825724638008	671.329778481228	878.871358869873	424.639050019078	317.614986139178	187.45155102848	662.472775835662	182.70938225947	464.225615856504	604.883068383001	294.169620387561	538.310584441232	597.698420933526	276.019904529212	624.393781703644	609.681593402905	FALSE	coral1
cds915	386.619995766076	339.000205675001	164.108792994619	163.056857039088	332.092746474381	314.473398544576	389.641693318375	309.957398060951	349.915729613738	553.493340538672	375.788546570209	237.787134663712	231.739429279454	299.404744560537	297.448835437675	234.242773884791	449.400576107874	411.621339913551	516.941699561437	381.069915088337	173.876432865139	113.713316715478	546.720377535161	296.722258180045	267.838907403974	349.416158194901	415.350332896551	479.120963188461	431.155510328888	218.844661572418	341.927674438456	225.671759710926	FALSE	coral1
cds189	10020.1028132775	12444.3039416595	9472.8406419598	5367.7726609576	6767.25679443196	7620.97097927389	5107.55236741569	5647.97942807655	4763.31319074727	4228.22396841373	6670.36869239584	7219.64065464517	7182.53310445319	7500.58396593946	7060.2501274939	7335.53047798243	4450.51270441398	3327.30567271211	4075.17047743234	4281.92057397695	10203.0746425186	10743.2089034361	2982.44670248677	3714.2533546072	6562.02764634888	5944.03330136054	3480.07666422497	4941.27061002642	5728.36201445043	10005.8837544794	3804.72470954997	9887.47401874777	TRUE	coral1
cds531	2587.48625957638	1235.53698365396	1763.28509360444	1719.79140625017	1353.36124871649	1511.02960050531	1227.94401127991	1505.91061154106	1275.27760042109	1150.12054467057	1647.30818617299	1584.74919264547	2103.12966662718	1783.96445175081	1912.34920160985	1589.52754617879	1455.5003370232	1241.83899286468	1771.31857333871	1273.54669455888	1432.29484217738	1948.45536857639	1806.73964303144	1586.84021267008	2232.61232004875	2163.9266580389	1775.28542286246	2072.55012490525	2270.66264555249	2162.96635412242	1232.52357154494	1519.06941274253	FALSE	darkorange2
cds549	3232.28794793913	2176.09474703545	2772.31129540179	2435.78707686027	2018.36428789697	2291.02229051649	631.136680566569	723.087940742685	1562.27940253856	547.18945983985	941.776286681176	1178.28380394379	1521.16404549338	1223.39997748846	1253.36847571801	1328.80942330324	1592.3794336515	1946.55226231036	2619.89550622208	1391.7555615836	1877.87582283596	1975.82415222758	2719.99169181218	2206.74692270827	2771.89605118283	3188.84192492344	3612.94286249248	2857.91950731462	879.822227327633	2039.06805543271	949.677115216214	2038.85671560062	FALSE	darkorange2
cds861	1158.39891033034	548.579649488726	979.453317298142	926.261670311357	756.612490268967	1050.35129235618	413.37476581487	285.632670589547	601.531998999557	499.813409761624	650.66333112907	505.147228289924	576.585363257015	688.607015550567	746.447310737339	642.600967364556	686.868885216282	733.754657023511	863.399019534167	825.276003738755	687.576998336161	967.168493439584	929.788613265439	482.229939328188	1242.99819478194	837.931502359644	1104.91243178787	1002.36597355807	427.828146502805	670.500951288917	589.490515529252	643.767915603175	FALSE	darkorange2
cds586	1254.01112344464	735.033577975899	868.177899403042	778.858517066171	555.311968146039	872.977412600264	1235.99393699336	828.801047878565	854.533328099001	822.703079802864	962.988209746201	874.133676343279	1034.16255299846	941.603065643857	910.024070883614	923.480241980341	577.995997261521	356.967349766463	388.095349285051	696.40395722779	802.612383980213	777.428591010986	1019.62822479704	1462.06967877179	924.182789251124	590.160988998217	259.464570807615	377.863801173651	1014.686359804	850.917857943014	842.047463831485	819.8009326679	FALSE	darkseagreen4
cds897	2544.60261104253	2242.00572717463	1893.30278770388	1730.81474215818	1357.59223152896	1116.76182728142	3297.39755466368	2494.44500061404	2197.35309731185	2915.31062606	2688.39566712198	2980.31827769878	2455.3445882678	2464.67250319321	2189.83460549708	2257.72565496936	1454.2541548242	1693.1457932955	949.052121631906	1673.51333384924	1872.5259624382	857.314521161716	1767.47456509847	3053.85681776543	2514.93716439037	1410.80181128844	1722.60845207129	1257.14746845044	3058.76877473942	3121.23185523745	1575.07877493814	3518.39017751185	FALSE	darkseagreen4
cds457	1128.17539672482	1057.79783797391	1506.1574268932	1429.99613561118	1130.69108648246	1324.50120545273	847.175385611308	921.85228295547	1384.17757829071	1177.93167218221	1491.86382590475	1451.6482298592	988.547952745277	1165.01358116199	1056.62042083967	1117.56185656167	1372.31394743514	1615.44519763147	1959.28498574695	1280.94284864913	1407.33478143868	900.491729527451	1481.04654249542	842.315428705838	1296.42462449889	1467.29776727364	1837.8969208792	1746.58207071448	1116.62927593986	1444.78349648078	1851.05122366863	1148.46803832755	TRUE	darkseagreen4
cds270	6686.34151625241	7629.77212014719	5888.14670794597	6043.66465015643	5822.63163297957	6105.50688214276	8067.0367798565	8978.76600458663	6982.50967738065	8906.28324537863	5680.608040865	5834.92902642471	7095.56596044545	5896.53734151453	5473.91536178565	5677.92328508136	8315.33636217924	7457.84032331044	10673.8903167024	6672.28696080741	4132.69297907471	4993.76305051081	6786.67504691094	3387.32394154441	5211.84830110519	6923.17041293561	10024.8163105896	9237.0648980954	7223.56741867797	7064.31803757801	8118.0105947932	8724.5563710371	FALSE	darkslateblue
cds277	683.075579844956	752.753562577412	487.479124105276	798.325221631479	819.229176634162	697.110689784969	1005.56313592096	912.352342128435	744.590045306717	809.090970560465	530.942486807534	533.807596197236	687.05016149443	517.614963074417	692.584261880184	697.390022948749	959.522578690407	798.86023151588	1237.91968998552	981.806271567388	458.379168415648	186.02774611765	1150.02670350494	394.227712759023	553.248540210764	673.892351100003	1185.12057641092	943.718763180169	1287.31225876525	851.341456823272	1061.28799229671	1273.07349972635	FALSE	darkslateblue
cds554	261.265574161936	54.0212477667577	594.272314085541	633.460389977555	128.099944472938	210.086806875695	332.025535618481	197.828525619115	228.028480917344	272.591030196078	310.749831347641	251.723662134199	223.244409068498	348.428138817637	254.291291750269	226.250440416821	222.32130626374	200.913033101237	202.041652731914	255.667361519069	411.983962065231	448.760670124656	242.008970195664	289.661215777209	234.633615230342	311.747993156098	146.502556443812	170.68384384722	235.532331584982	308.926730791614	210.082006220238	170.072457557678	TRUE	darkslateblue
cds30	1111.58708223747	2468.15017789019	1915.98268397755	2118.87323677747	1804.38108974928	1656.8449997759	1403.69151534536	1059.05520503585	1533.44226326921	925.451095978037	1581.77914635694	1394.39288350066	2078.92049466391	1776.62489651569	1965.36336871341	1963.30400025216	1786.12061574357	2101.42960596154	2109.51849097878	1496.8173906405	1991.19687759825	1624.07706325371	2171.28727488771	2290.61105801776	1566.44623963694	2480.29967895517	1656.32772236957	892.775397393576	1529.79415366087	1661.03619427296	1109.9774107955	1803.06989086358	FALSE	honeydew1
cds349	414.169846026764	1853.49943887012	681.764432228509	1153.90816734743	670.250753536407	879.515816950145	427.780519232032	569.915611419846	657.699906822184	426.921013538976	783.623961563759	862.780647131055	1240.56709661077	924.388154571595	1143.56709845181	1364.06743804297	1106.15397487216	1325.24960878093	1191.88217455658	841.633150796065	1205.61559068392	1434.51292178831	1445.16142069112	1466.7331144208	1689.20295602102	1248.33801867422	169.67810209594	701.780606552623	831.663516587668	1237.99079510389	555.562070978927	1412.06267956166	FALSE	honeydew1
cds869	4572.18469851063	3332.47401300036	5630.08138533683	5055.41680153259	5765.41660781452	5158.58432067784	1379.5895651341	2311.60401446236	1711.78128632393	2022.27931490366	4182.93014327139	4004.5296532916	5334.50072101184	5302.55347432579	4823.28337743208	3968.51596554824	4123.00196145579	4779.01686724361	8465.9375873243	4333.07212742373	3958.03733852108	4752.21258020522	6509.59473418747	5550.0236116045	3849.89623596067	10740.9446709734	6110.67965008582	3282.495358344	3076.24943176755	3822.30910432388	1889.03376420309	2100.17103186372	FALSE	honeydew1
cds33	3336.44939704631	3178.94416812767	3271.52363577504	1843.71081571098	4071.50201880608	3759.33690926499	2807.28515209108	3246.26535940127	2888.55382491846	3579.13780858741	3921.58689564009	4813.05677015727	3579.61416237511	4057.3378284329	6184.09256797605	5946.6053950192	11034.1902666546	8453.14530484999	8148.15832571661	9682.720793584	6915.69096001517	5275.66035536347	6244.72590121507	8031.41721910694	7760.11576771818	5608.09537757991	12195.4099744232	11425.4627179037	6117.13688910527	9508.1522157822	6740.69753083679	7876.23102911418	FALSE	lavenderblush3
cds562	1512.69439448825	3084.33466901119	2722.41843514379	2397.80715833123	3687.72125610086	3593.48280073334	736.332805310984	535.300813046574	454.430033064157	550.871765097099	4056.07259015621	4202.47369021389	5449.99950353874	3528.68312088616	5233.64296115798	4592.29718025679	7860.45331012649	7924.41185157901	5263.64460326854	6445.66821989497	5282.24875572496	4515.87075047021	6172.76414025541	4109.75906542847	6511.20631401843	3724.26887113585	8583.12214239099	6894.44822540111	1466.89143352679	4524.8935870411	1949.28096585819	4926.39927068926	FALSE	lavenderblush3
cds569	1643.9131336122	1907.78836903665	2267.09186687816	1934.06744770506	2032.61136704384	1921.8668563771	1376.85867867552	1685.9207482156	1862.7376320772	1502.31167360951	2267.07598275695	2685.59547131168	2129.7102676832	2273.4057270888	1798.76005857793	2092.17398331308	2449.12409971709	2349.37844797529	2204.28206340284	2254.17088429855	2305.56200883992	1862.91773185498	1909.76195632458	1911.94164657321	2006.58225040054	2012.89853932453	3280.96621454683	3002.22414865137	1901.32847671094	2354.0007673088	2550.86655109373	2585.30862104904	FALSE	lavenderblush3
cds379	1158.19097093439	719.040959627506	725.982463697152	893.126153238172	435.666865438631	368.460791442689	281.992728047397	293.43952918828	189.008292694242	355.219993533433	235.181396549095	156.757515157341	195.077512500384	267.402078092455	192.064514340521	221.840633221013	260.528927092174	250.552493181581	486.40043300819	286.038327020443	425.615866769213	228.80078030274	353.876643874171	174.50610387231	142.140086418316	317.874288730193	809.052893340723	357.042734578368	471.114158749848	373.633498346483	365.957389042915	404.33000614976	FALSE	lightpink4
cds88	2937.28888273569	829.288968624111	1481.86518441057	1961.52453262415	1189.94620280258	846.819710682989	911.264247872706	1030.06645834536	548.658668209556	790.284018771825	952.401880748624	875.083708925457	1230.08429556652	1045.15553699599	934.259132413299	839.87859073653	1248.24067222551	1172.78077056923	1182.89312941895	842.049594710363	362.70557032363	156.179149498034	1096.58171783039	1184.84909867566	1400.48985313999	824.408842366843	2451.53289509639	1657.96530295199	1144.23266202599	953.884984486091	1099.17107520326	788.881157720365	FALSE	lightpink4
cds266	7.62977376187189	69.2890899092762	213.977958572369	210.095385553955	181.935618124918	190.226926277171	152.239675354965	159.125196926427	165.091258329728	197.638132928923	172.713910798132	184.781509962612	204.615824222026	233.609706409207	355.564986215246	365.844037288482	231.027149198019	210.004953008807	114.048122052344	238.347660431159	368.256461788658	300.847299506977	111.48660070501	122.644852119093	198.691460745832	129.705289092861	103.3839038588	60.2240757120139	181.350382673653	201.869002306929	252.382508124147	186.132674499671	TRUE	lightpink4
cds472	2843.9824907936	2904.38411016699	2953.26084454928	2198.2069577359	3108.43134333923	2537.49143219985	5741.23638238627	5436.01346518812	4367.67397923451	5707.83285860853	5206.49804955473	5027.01315948695	3809.73066830485	4954.33176346635	5255.68325999478	5994.40138589882	3821.21694880909	4065.42809705504	3729.7837028522	4289.07926414354	1669.67096922255	2076.15522867301	2886.47752004487	2425.07230700193	3168.65455590329	3216.94023236551	4623.60259463133	4810.07090436979	6230.13390665283	6305.88582349997	4768.2728821794	6132.0233174928	FALSE	maroon
cds900	397.027612035381	284.545985295151	432.5389808664	419.056479105613	416.236423084139	333.825206105901	1028.23847489815	987.190372908546	781.248323908604	1077.80059155741	1018.05657597782	1000.5472449813	781.693778965515	848.283033717696	834.804708302505	667.595460521784	799.740643509166	821.546786553167	723.060108834516	1066.64985264664	434.631033664139	286.855168471612	709.376059638448	758.404207764748	401.676283757487	543.537005815611	1140.20112437901	683.229460200017	863.796926939914	689.022274050931	631.74278979129	1163.42430284464	FALSE	maroon
cds547	1407.19299636262	1358.6518329155	1193.84217905817	1001.42716782122	1013.17578413284	1075.91256885912	510.385856728248	507.385375957111	1330.60569990625	486.22085303586	1008.24906983792	980.539563204838	904.230392544853	751.461428965492	961.833311436064	827.100404968803	800.025454587949	628.79082259584	767.435438550769	948.924438384968	1445.65543445412	1871.68911627442	717.316307336274	888.033438999857	1387.53019255269	1228.1611084967	457.93597513636	985.084121302931	875.410922503121	1035.71511600668	919.552266454202	826.043633025565	TRUE	maroon
cds368	1916.02419672438	1449.99619694186	2296.53439996369	1778.899993264	2474.65329556122	2012.81363459651	2808.31982055467	3040.06240150012	2877.0058919813	3916.56202525816	1113.90436692113	1231.54454624832	1543.44711530365	1304.992165964	1660.72725989856	1225.09842234033	1869.62692899208	1446.99791534992	1850.52333888266	1822.01707139296	1496.56193646627	1190.25362624007	1789.31591400334	1290.51148042813	554.637181018434	1249.966946215	1206.21233483779	2039.57463862355	2150.43214010537	3109.3508705339	2567.2020893327	3065.5626026016	FALSE	blue2
cds496	3741.08200056579	1657.34115026524	3972.49338964736	2504.09320105544	2821.93120290617	2787.40138478486	4913.49696474358	5525.23880262505	4107.60222377221	5645.86588225302	2964.72122462999	3422.62924141332	2995.99754987345	2931.55667358024	2439.11313079432	2874.32587924822	2232.92100792814	1841.74278612116	2801.46567840593	2015.28242784694	2688.04845935483	2911.22135489276	2721.10347544437	1770.19030354275	1944.09709192496	2915.78955802592	2900.20396625746	1937.51637967169	4697.07692503386	3887.30586673041	3978.13099989364	4121.23917610889	FALSE	blue2
cds306	4051.50273599288	3600.08328973542	2616.38773023268	2639.36381328704	2338.25588492876	2381.89417191566	1995.62394821119	2250.10997867084	1812.43890007975	1935.00563279354	1862.43219273018	1913.84066817359	1848.71529744513	1929.80910984223	2231.41755372151	1969.91279994468	1302.42059729248	1611.96962199412	971.953802633518	2481.29452954369	1505.10879647713	2392.15987230518	1310.52850336458	1950.56107181852	2624.87977266973	1014.3953524276	2060.05743032338	1924.08165768922	1451.06935711696	1802.11209396967	1463.38652524633	1825.23372280295	FALSE	brown2
