luck_wdi_adultfemale_bodywall_a	luck_wdi_adultfemale_bodywall_b	luck_wdi_adultfemale_head_a	luck_wdi_adultfemale_head_b	luck_wdi_adultfemale_intestine_a	luck_wdi_adultfemale_intestine_b	luck_wdi_adultfemale_uterus_a	luck_wdi_adultfemale_uterus_b	luck_wdi_adultmale_bodywall_a	luck_wdi_adultmale_bodywall_b	luck_wdi_adultmale_intestine_a	luck_wdi_adultmale_testis_a
fig|82301.12.peg.604	1074.8433058116	583.420983541838	436.663200028761	1085.73137915228	0	0	388.739011075494	4063.77877425602	671.591029315095	858.534227597151	20774.2315944688	0
fig|82301.12.peg.605	1550.01601218296	1409.58388322768	514.152360654708	1844.57368497445	0	0	1220.35777549627	3287.96646280714	1002.41524789629	697.652378860468	0	0
fig|82301.12.peg.606	2005.85803960904	1653.61430144021	1117.68004520386	1705.55045108974	0	0	790.806216816434	4920.76613481341	966.344288706212	682.510587676907	0	0
fig|82301.12.peg.607	1394.427992607	1520.79296510502	1056.53791402557	736.448605015278	0	0	1103.75331115416	0	737.824834608002	729.253357693869	0	0
fig|82301.12.peg.608	63.2260768124471	1183.00321316517	0	338.585669174307	0	0	0	0	517.791556952859	373.275751129196	0	0
fig|82301.12.peg.609	0	0	45.8576997446043	87.4720596705758	0	0	100.42894625753	0	0	16.0723472910007	0	0
fig|82301.12.peg.61	822.881676514287	594.619461436558	726.611799313214	580.898786631583	0	0	1225.51144142185	0	343.578138560215	635.912344758788	0	0
fig|82301.12.peg.610	0	0	0	0	0	0	0	0	47.5283091674964	0	0	0
fig|82301.12.peg.611	1050.39588944412	345.204216300655	252.767640992259	1105.72147706033	0	0	1096.05741650758	0	182.508707203186	265.772334803988	0	0
fig|82301.12.peg.612	0	0	0	0	0	0	0	0	0	0	0	0
fig|82301.12.peg.613	0	0	0	0	0	0	0	0	0.908003518423811	0	0	0
fig|82301.12.peg.614	313.734316468748	474.313332913103	1267.59962819034	585.941310821093	0	0	1140.90271905288	0	335.866718116974	372.42403066531	0	0
fig|82301.12.peg.615	995.642034375974	816.96350673563	891.865170454613	1024.17988452545	0	0	1350.56362932204	1095.61154423315	700.76851575291	648.420455395271	0	0
fig|82301.12.peg.616	2498.61613568768	4321.74270795006	3526.99033942687	5032.63239880251	0	0	1737.934592771	0	2814.73699985069	4229.69459963245	17199.1312735602	0
fig|82301.12.peg.617	375.141389087186	170.253780148282	0	409.988089204263	0	0	0	1771.47580853283	1294.32195414504	1107.38472834995	0	0
fig|82301.12.peg.618	468.926736358982	0	0	522.324825646232	0	0	0	6148.49728544936	1057.02959588512	675.504684293469	0	0
fig|82301.12.peg.619	463.811171962339	601.492195069324	976.602249288272	460.230265954022	0	0	251.620159896138	0	893.186551918623	402.685355763618	0	0
fig|82301.12.peg.62	0	843.507477683804	1220.99623191176	844.436484747493	0	0	0	0	211.380141111035	0	0	0
fig|82301.12.peg.620	2262.71989746891	2814.79809283129	2195.71890672073	1487.6339970937	0	0	1313.83944249566	0	1703.79964002974	1330.26342684063	0	0
fig|82301.12.peg.621	1546.69944885785	985.898773091677	1227.02738345757	1384.8044294579	0	0	2015.40419334285	2340.94699617337	1289.57069275175	1307.35905793547	0	0
fig|82301.12.peg.622	1634.54462387988	342.464500298269	0	1234.06414850483	0	0	0	0	608.362357343954	1439.60014685493	0	0
fig|82301.12.peg.623	1263.27732831167	684.516392764854	1307.61573314519	423.572031918863	0	0	1417.25812953548	0	2079.33489456642	2148.05953330532	0	0
fig|82301.12.peg.624	1359.88753544105	359.587725313183	663.515057604679	301.341245565134	0	0	0	0	1330.7926566899	885.907782679959	0	0
fig|82301.12.peg.625	3252.32710891446	2729.69853858888	2981.43329848799	1587.68339073084	0	0	3228.10929805079	1593.28771325456	916.228550294996	1053.23507863768	0	0
fig|82301.12.peg.626	2203.30737507658	2222.48413451632	1817.13142833145	2054.30483535801	0	16015.910171582	2959.14584357117	4166.77777544684	1480.60539157731	2011.66387057857	0	0
fig|82301.12.peg.627	925.880875193906	514.133939171189	1344.50872868223	914.709596467214	0	0	1472.24561641357	0	592.182507414593	466.515268538915	0	0
fig|82301.12.peg.628	1892.75882675807	1150.68072100218	43.0853933509532	2246.36201239463	0	0	1572.62599935086	0	1717.93233863605	1666.11065947197	0	0
fig|82301.12.peg.629	584.522629507941	1625.67101862518	1469.57930809453	1326.8358719457	0	0	836.783322445297	0	1573.960750105	664.430837009969	0	0
fig|82301.12.peg.63	1783.5385869102	1921.93439391529	2230.78338332608	1991.62317471209	0	0	894.769965147905	6235.79846394458	1652.67403325874	2158.4455782752	0	0
fig|82301.12.peg.630	30.6237868642601	540.115440470413	644.815410694537	1246.36379118096	0	0	282.430791720155	0	1238.45194173591	976.306536014649	0	0
fig|82301.12.peg.631	412.655527995905	0	1279.63618252331	160.715330968071	0	0	0	0	391.63326754017	492.786204115727	0	0
fig|82301.12.peg.632	297.731261180306	420.089787032543	0	357.145179929047	0	0	0	0	835.291173178603	379.674764005697	0	0
fig|82301.12.peg.633	341.037626442896	261.518345682315	0	0	0	0	0	0	196.335124415549	0	0	0
fig|82301.12.peg.634	0	323.628952781864	0	0	0	0	0	0	258.55400187118	276.846182087487	0	0
fig|82301.12.peg.635	1404.08005512478	1776.26673678696	1576.76551482695	1929.5093957875	0	80048.8101474078	1508.75504705477	0	899.407112752745	1339.48916661447	0	0
fig|82301.12.peg.636	1213.26451839323	1283.53745366641	1903.9321988065	1117.5225148168	0	0	1775.98912340664	2807.31936022343	620.167577732258	879.604428469429	4783.71697776901	0
fig|82301.12.peg.637	485.096623819637	451.344593151719	828.031927388434	509.162794230743	0	0	262.465856443385	0	815.520229025731	126.012744950167	0	0
fig|82301.12.peg.638	405.732317811034	292.608724117508	542.419830455491	575.954083083002	0	0	296.976583568403	0	402.09357524021	574.12907804581	0	0
fig|82301.12.peg.639	561.422937963813	271.853263123368	705.75157493543	414.214770536266	0	0	118.892687236148	0	503.571418643384	627.898557311826	0	0
fig|82301.12.peg.64	1531.31485053622	2511.21919644944	1351.89250612663	2183.48902524244	0	0	1134.35317985964	0	3161.48962750874	4229.84658533669	30309.9444575036	0
fig|82301.12.peg.640	205.187831600174	158.933801243396	174.563287978079	332.973752005673	0	0	0	0	448.70925251612	533.502476862517	0	0
fig|82301.12.peg.641	2580.68663213155	4032.86775999547	3601.40335947657	3618.6486861508	0	0	2761.9577297074	6896.37033512515	1168.71306678311	878.4000896064	0	0
fig|82301.12.peg.642	975.189819499154	882.097661716129	1400.10512042513	1543.36227191495	18047.4580290653	0	1180.58748008141	0	948.583960029198	605.125398951417	0	0
fig|82301.12.peg.643	783.546546664861	571.089077049114	663.04812230728	296.887926665156	0	0	0	0	418.06181699252	768.077683505777	0	0
fig|82301.12.peg.644	3929.28265293906	1696.26209733943	1732.32995335212	2358.77457735467	0	0	1324.2595484189	18707.3953918337	16071.7796903495	7222.82142646182	0	0
fig|82301.12.peg.645	4627.74417577953	2713.30514012315	3533.69162107178	3018.23391558038	182784.654918374	0	3653.52472169193	0	24864.9862693621	13022.8444053954	0	0
fig|82301.12.peg.646	386.094422345206	571.140795825902	230.62740966447	533.762595550894	0	0	0	2639.9730723269	838.718541922184	550.459124092201	0	0
fig|82301.12.peg.647	2980.55373692477	2124.1469005842	1599.79519615354	1949.60580815698	0	0	2049.58953029323	1220.8483068651	1425.28775913599	1071.87365689231	0	0
fig|82301.12.peg.648	2063.27763997952	1183.37051421247	1479.26517171606	1397.12759307471	0	0	4371.9002781954	16439.8323140357	674.037839102676	2028.52747965922	0	0
fig|82301.12.peg.649	1442.85149648918	361.431764930173	2187.41227781762	916.901567702458	0	0	3087.18580795646	18176.5530610569	389.975870092278	613.320772624587	0	0
fig|82301.12.peg.65	0	401.224198770498	99.7767003916811	602.682491130267	0	0	0	0	580.345669834693	483.752276068662	0	0
fig|82301.12.peg.650	908.996442788181	177.027803231105	388.873293834244	401.788327420178	0	0	1836.34328231893	0	628.836090523798	741.095933588042	0	0
fig|82301.12.peg.651	3886.12649919141	1988.21322646593	3135.17351810446	1711.96765596424	0	0	4630.86442423988	3494.45711022981	3056.2616172686	3045.04051872846	0	0
fig|82301.12.peg.652	308.151855321617	220.155750191744	1528.21252334605	567.833503547905	0	0	353.038489650194	0	960.653824479355	1394.40077018759	0	0
fig|82301.12.peg.653	750.282778174372	371.866330567779	1063.47361149182	1166.16612104881	0	0	0	0	1305.753352348	0	0	0
fig|82301.12.peg.654	382.797335803251	1796.47092156463	644.815410694537	770.777607704015	0	0	1412.15395860078	14762.2984044402	816.322959089081	1482.53955468891	0	0
fig|82301.12.peg.655	393.928760753911	405.712548237038	459.391916181407	638.707131149362	0	0	558.930080544733	2337.16517550104	709.346577403875	489.467627910414	5973.8501192495	0
fig|82301.12.peg.656	744.017368753292	570.535848096073	725.585608276317	839.645335589976	0	0	288.916676289929	0	558.194689045235	624.204335395587	0	0
fig|82301.12.peg.657	544.942228358228	667.69762889732	0	1262.46121826235	0	0	0	0	367.418844764309	454.610572691032	0	0
fig|82301.12.peg.658	397.094585694698	334.212343664576	571.011237181307	259.329815460528	0	0	178.645982714556	0	481.402054714084	394.541546933631	0	0
fig|82301.12.peg.659	511.296766344718	406.31587641987	1282.2825442469	1046.28127901803	0	0	263.434812074002	5507.76107982922	625.926118295191	906.42531698695	0	0
fig|82301.12.peg.66	1243.88986907856	45.421607407981	448.995151762565	528.668851868655	0	0	0	0	652.388580572792	839.281057275751	0	0
fig|82301.12.peg.660	961.900997659451	2419.37997749177	4796.10395728901	3997.27874459049	0	0	0	0	1454.6099954442	3191.53957606498	0	0
fig|82301.12.peg.661	1277.5085141888	1534.75928598535	512.366839849173	1961.16140356984	0	0	1122.08990223953	0	965.569714460099	1215.72885582635	0	0
fig|82301.12.peg.662	0	0	0	0	0	0	0	0	0	0	0	0
fig|82301.12.peg.663	735.606445204358	1099.35025944984	1108.87331055526	900.573264417938	0	0	923.04742816861	0	550.312514085943	886.33044860681	0	0
fig|82301.12.peg.664	816.689794255023	1079.20986876602	1420.83673973909	1260.26773507571	0	0	1332.33656094073	0	886.092998740106	704.324199894626	0	0
fig|82301.12.peg.665	3618.29920442157	1855.93664677772	2023.16035229691	3058.77565390845	0	0	1116.05716082964	0	4188.62389179355	3779.39691159434	0	0
fig|82301.12.peg.666	216.665818779728	332.292287418122	312.831238851805	232.055964681621	0	0	228.368131918937	0	467.063674512004	560.636360821393	0	0
fig|82301.12.peg.667	696.187154669637	405.80432950704	940.945372032311	598.274155249482	0	0	976.11268925226	0	675.348964872814	867.856370180211	0	0
fig|82301.12.peg.668	0	448.427045684675	0	295.432593691307	0	0	0	0	536.790315303488	325.701390691161	0	0
fig|82301.12.peg.669	0	254.980387040257	1321.2853960959	100.447081855045	0	0	0	0	483.92460243269	231.54407956408	0	0
fig|82301.12.peg.67	460.093246736188	518.844012475935	505.282007795146	241.556108669446	0	0	0	0	155.443287698104	193.071084902696	0	0
fig|82301.12.peg.670	0	0	607.614521616006	370.881533003241	0	0	0	0	160.865046413065	0	0	0
fig|82301.12.peg.671	993.021324054316	385.816477041909	0	1439.34759646405	0	0	1221.09783479008	0	402.592736477616	625.34667012703	0	0
fig|82301.12.peg.672	780.882234699492	372.996081172318	903.697869013637	361.354120741241	0	0	439.80218625914	0	507.505674161402	340.661573212738	0	0
fig|82301.12.peg.673	1694.18691845826	1481.03744412862	2633.67574324192	1296.09137877477	0	0	2232.11432165929	0	927.261980145219	2334.79567241783	0	0
fig|82301.12.peg.674	1790.67489724283	648.216806164564	1544.69113939714	550.003577090733	0	0	1451.56874464528	5079.54285543006	672.578383952482	549.262825261575	0	0
fig|82301.12.peg.675	5622.29068966718	3649.58391768504	2975.17277004837	3190.16483144777	32686.8123959896	0	3860.69558638924	3104.51769020417	5823.82934787849	5782.16420819977	0	0
fig|82301.12.peg.676	284.198022035747	240.451590057906	304.789264075261	253.654247108698	0	0	164.25204882109	0	556.897359942382	512.864543382274	0	0
fig|82301.12.peg.677	4013.06712863855	3808.60814272887	2917.97938498416	4363.96145538303	0	0	4936.72410350848	3039.29673032593	2935.09275974872	3715.78758008516	0	0
fig|82301.12.peg.678	53.5916270124551	0	0	0	0	0	0	0	0	0	0	0
fig|82301.12.peg.679	108.912016186602	760.934025178864	774.610512718212	667.487060069006	0	0	0	0	1076.89949545966	550.120155373845	0	0
fig|82301.12.peg.68	190.749858857891	143.347513548577	32.1314797871515	392.254367108513	0	0	703.683498014624	0	171.681919487743	668.935452854105	0	0
fig|82301.12.peg.680	3219.62005359442	5127.48387215808	1236.06154111599	1978.03484268395	0	0	2281.17177927818	7948.9299100832	2416.73617780043	3149.35349117546	0	0
fig|82301.12.peg.681	2845.81463811509	2399.1540826451	1984.35972128182	2057.83651292451	0	0	3295.02590340181	1913.63127464966	1687.28012269965	1680.11942250978	0	0
fig|82301.12.peg.682	778.377067224954	799.647064925527	695.946148106439	270.808872666464	0	0	304.826184896203	0	531.312058781669	682.968554929484	16289.9260961033	0
fig|82301.12.peg.683	0	0	0	76.5311099847958	0	0	0	0	0	147.651297113326	0	0
fig|82301.12.peg.684	237.933227750858	429.984814877666	333.995297294211	509.668068609106	0	0	0	0	311.255159571325	444.826846483066	7817.78694252736	0
fig|82301.12.peg.685	3702.96847969835	2728.10396105154	2498.38214689368	2236.44429931563	0	0	1415.98828391883	4790.41471402365	2609.20974619124	2795.59641355629	0	0
fig|82301.12.peg.686	1723.21044580699	1630.13102141976	1551.54121096874	1538.55530256019	0	0	1687.69619442532	0	645.457623035658	585.203311729648	0	0
fig|82301.12.peg.687	1084.09503117568	631.411666821114	846.128967728324	680.997165118946	0	0	0	0	451.116154810135	698.215455840985	0	0
fig|82301.12.peg.688	1817.99288557636	2103.90735378506	1749.9298222541	3102.56667031558	0	0	2047.20544294195	4280.19302850634	854.947099817686	1608.00125643241	0	0
fig|82301.12.peg.689	2343.16061351316	1381.11809052225	1382.94337610948	1493.55870402265	0	0	1999.78744880805	0	1163.3735655491	843.003871738652	0	0
fig|82301.12.peg.69	548.147770877982	381.078379955429	520.403966748768	307.24989743896	0	0	162.813044638678	0	339.967199692209	608.670758923642	0	0
fig|82301.12.peg.690	2990.48041079911	1758.69025023835	2727.01997537389	2126.81644609167	0	0	4103.71049420515	0	1695.06641048595	1859.14874582916	0	0
fig|82301.12.peg.691	429.551208878457	506.167759906495	241.190497130018	430.925648874313	0	0	855.700620104806	5521.77573906543	585.142420040749	507.199112221351	0	0
fig|82301.12.peg.692	231.568758695794	710.296741359373	838.658068107031	178.572589964524	0	0	0	0	278.832747115979	358.191109663811	0	0
fig|82301.12.peg.693	1255.01846530986	1446.1964516232	1240.85932850745	960.639364650062	0	0	2189.0953910964	6575.93292561428	692.703502339365	1697.31877454365	33616.4838528676	0
fig|82301.12.peg.694	1896.66456493801	1205.32198429	1848.09860418223	1774.3780604785	0	0	3285.82192043141	1293.14435185264	620.682544748265	947.154200616632	0	0
fig|82301.12.peg.695	241.714812556177	407.779894685052	667.749567054292	362.437924219233	0	0	356.678061708443	0	948.21426701999	771.744408623263	0	0
fig|82301.12.peg.696	522.238592696779	333.724107019195	439.850883397202	559.334098496768	0	0	160.546505734195	0	464.740849548716	507.701211883874	0	0
fig|82301.12.peg.697	285.640651589228	186.912604426751	160.38555900524	509.883664238805	0	0	0	0	994.37908154697	650.939855547838	0	0
fig|82301.12.peg.698	4164.7333859281	5251.89010492811	2944.29564120407	3008.0789822785	0	0	2143.22481327463	2432.51324151042	3221.49403164326	3964.04533289871	0	0
fig|82301.12.peg.699	5744.10040924895	4148.0184055482	6088.16683680279	6454.53506629835	0	0	10609.9834089538	0	4801.48355151034	5717.91555434027	0	0
fig|82301.12.peg.7	3241.09130658538	4709.71454294418	2919.08216370221	4013.81305959695	0	0	2535.50097446716	9421.38002367314	1906.30476735021	1697.13520596613	0	0
fig|82301.12.peg.70	394.560472757581	178.017076249161	371.717119106263	567.23057988731	0	0	244.219566958016	0	470.228316205856	312.673335063515	0	0
fig|82301.12.peg.700	654.760665212357	332.951597512206	1047.34740133366	381.326884820076	0	0	1601.74870304255	0	976.618738004703	1209.92035134531	0	0
fig|82301.12.peg.701	42.629703305362	163.448966051447	0	342.433233596743	0	0	393.156499837716	0	174.558517306078	286.913315981578	0	0
fig|82301.12.peg.702	3671.07909438757	3341.83453010114	2466.84333325942	2703.58550376053	0	0	3224.59391552556	3922.30498274361	2145.70240082855	2846.56616615535	7264.85898588495	0
fig|82301.12.peg.703	4559.15075566319	3801.91130114911	2687.07942676455	5487.48742674766	0	0	3391.20503787948	0	1182.47007745007	2757.48773798131	0	0
fig|82301.12.peg.704	10933.5813981261	4642.11340661566	6382.12072795807	3761.1388658088	0	0	6661.14780139984	9004.38948320628	7400.05913092863	6390.66672277639	0	0
fig|82301.12.peg.705	2540.35054235989	2395.86333863456	2216.64273141875	2404.01857820559	0	0	2884.94561947733	0	2640.58394024209	3319.19458221239	0	0
fig|82301.12.peg.706	1251.74728807663	2289.61980199414	3129.93400351128	2049.12046984291	0	85113.1226261214	3075.67132183249	0	867.847526088619	696.974388210458	22639.67279887	0
fig|82301.12.peg.707	642.709924276189	971.758234093525	369.044839332397	481.951265120327	0	0	892.052408549394	1752.87388162578	779.86353885691	948.880226036854	0	0
fig|82301.12.peg.708	1795.66750249525	2131.10766185609	1079.7727149994	1733.13146799984	0	0	3720.38379275004	0	925.241266108916	1333.79251511092	0	0
fig|82301.12.peg.709	810.240581181827	772.91944758462	842.103857949372	824.40369557056	0	0	896.702513668743	1562.31667779173	456.928746795594	553.453188207728	0	0
fig|82301.12.peg.71	1056.73630728785	1752.35708392058	1557.54708357906	1839.17192128955	0	0	2621.63398990378	0	1332.39924742232	232.39482327344	0	0
fig|82301.12.peg.710	425.641191464307	0	486.091617292805	193.167465105855	0	0	0	0	488.444777290578	434.435547275749	0	0
fig|82301.12.peg.711	321.549762074731	671.230420584607	331.005244156529	19.132777496199	0	0	0	0	818.392218807937	0	0	0
fig|82301.12.peg.712	646.520266299193	299.911464516527	672.254364341114	0	0	0	0	0	1753.89573234267	2012.14161278906	0	0
fig|82301.12.peg.713	459.01616017342	271.990715476045	376.761556095247	545.699163270342	0	0	153.938918735123	0	521.235935199311	381.856802879293	0	0
fig|82301.12.peg.714	1701.82484201288	666.123849337556	1028.27072888863	603.078732084331	0	0	1201.02719319261	713.365504751057	2173.21553144885	2062.09452077946	0	0
fig|82301.12.peg.715	519.426538736104	658.322143265673	461.787036428165	7.7266986042342	0	0	0	0	1828.01189105755	949.795363161687	0	0
fig|82301.12.peg.716	433.261885988018	846.803770033297	0	84.8848579056714	0	0	974.585126358282	0	653.346897851781	885.907782679959	0	0
fig|82301.12.peg.717	353.906970836968	0	0	379.045591905829	0	0	0	0	157.829856858101	417.881029566018	0	0
fig|82301.12.peg.718	650.245074417789	664.837749912373	0	0	0	0	0	0	168.989543706654	915.438042102624	0	0
fig|82301.12.peg.719	573.745653898049	485.090892187195	619.528531843771	0	0	0	0	0	143.14408408093	217.134260460774	0	0
fig|82301.12.peg.72	508.573603281462	1148.16465528571	810.625087730276	1303.76212366956	0	0	806.945119200443	0	423.902633834417	372.572004815114	0	0
fig|82301.12.peg.720	0	60.5621432106413	0	0	0	0	0	0	276.164491162716	291.417033776302	0	0
fig|82301.12.peg.721	341.037626442896	0	0	0	0	0	0	0	0	0	0	0
fig|82301.12.peg.722	617.87993496713	699.207755761915	566.496889517945	709.038224859138	0	0	328.882350170129	0	500.646434073054	442.953891339979	0	0
fig|82301.12.peg.723	1083.85725434331	1089.32170748614	861.230466538721	959.394842759539	0	0	981.388324470256	0	1038.93460748628	1293.89162996678	0	0
fig|82301.12.peg.724	236.84299639385	306.561953281925	424.423277785509	359.810442465831	0	0	309.830793901961	0	855.33931435523	247.921954108197	0	0
fig|82301.12.peg.725	444.209034492897	871.716826156447	597.653627819023	456.001884840051	0	0	549.725002547364	0	723.820787079471	808.544461178588	0	0
fig|82301.12.peg.726	972.026271319024	747.709537331379	652.386117945607	862.1368968935	0	0	1280.25763542296	4392.82968715124	777.386109460265	635.737467530456	0	0
fig|82301.12.peg.727	660.747522168669	1036.82938078218	740.739008345894	972.303475116504	0	0	1153.95589946326	0	391.943422065251	602.203175537736	0	0
fig|82301.12.peg.728	386.174959354456	359.587725313183	557.575678659394	418.923417854274	0	0	203.516305798347	1063.75385561408	280.472939746073	423.41180789851	0	0
fig|82301.12.peg.729	441.719383054878	245.452372227428	323.508072942311	411.387365959227	0	0	236.162266114123	0	723.079149983044	453.536407515337	0	0
fig|82301.12.peg.73	456.834069805312	567.921931784029	483.445273244506	798.971631030383	0	0	1189.60820581269	2072.64361552313	829.307712052682	712.026169174007	0	0
fig|82301.12.peg.730	879.290676683992	688.586087568049	616.192608979997	589.956164017411	0	0	469.653013380801	0	1295.52278020361	781.182258596186	0	0
fig|82301.12.peg.731	279.174987227673	401.40025151239	0	859.640142387358	0	0	965.519218206111	0	176.849522483707	314.188225252776	0	0
fig|82301.12.peg.732	1075.40531538327	1489.4922666306	702.132336089608	580.360917384702	169245.050850346	0	0	0	216.306615944517	516.779539896643	0	0
fig|82301.12.peg.733	75.0282778174372	0	916.282698596938	753.353113912834	0	0	1418.50865141448	0	665.396328344949	337.752342146734	0	0
fig|82301.12.peg.734	101.954802609061	108.252193265014	396.325569500057	174.294936459276	0	0	361.649184519711	0	196.339941982522	231.509002442498	0	7406.38335290433
fig|82301.12.peg.735	616.414896591393	694.705580522065	141.591832091099	1405.42556022909	0	0	0	0	812.201611931191	413.546164114089	0	50400.2850571083
fig|82301.12.peg.736	236.433648584361	130.539409525458	31.8614673519654	113.952571852361	0	0	270.38594913209	0	270.312265920685	62.8138396332954	0	0
fig|82301.12.peg.737	394.593164817633	426.178044815624	753.622040736179	988.101664470364	0	0	0	0	196.027870699718	246.085495188878	0	0
fig|82301.12.peg.738	431.324120707555	730.200545977949	416.932473865474	569.98980882839	0	0	489.591113005457	0	576.527357807234	763.938757175377	0	0
fig|82301.12.peg.739	714.555026832735	733.852500639148	429.876940463025	755.744711099859	0	0	235.358993100129	2460.3830674067	732.517940475373	719.423411955239	0	0
fig|82301.12.peg.74	3065.04409009753	3155.84842185969	2742.99699299007	4898.84138469343	0	0	2829.32890905435	10716.3351380381	3128.55975248918	3888.15082398426	0	0
fig|82301.12.peg.740	249.715901964239	276.354863024352	478.002346808356	182.354762823076	0	0	209.366244996787	1094.33074405079	327.650528312326	418.829322371388	0	0
fig|82301.12.peg.741	987.214181808384	1180.9617926075	315.959551240323	1723.46045709182	0	0	1056.14251324826	0	448.267000148176	1375.48839942415	0	0
fig|82301.12.peg.742	672.296396213595	601.117258373005	742.901310443198	626.444166407805	0	0	744.038107219763	0	542.401922542324	496.140111267898	0	0
fig|82301.12.peg.743	0	0	0	162.628608717691	0	0	790.806216816434	0	126.74215777999	184.564121391658	0	0
fig|82301.12.peg.744	253.093890688506	228.58350154841	437.701087475351	90.3571950720041	0	0	311.224335703619	0	213.428473191132	99.6148181424242	0	0
fig|82301.12.peg.745	259.854035367709	374.672868911687	258.932705406704	244.992882573279	0	0	0	0	148.381062766818	276.576088251304	0	0
fig|82301.12.peg.746	2095.02037290228	216.859058958104	1594.3805047204	0	0	0	0	0	467.971044110734	517.915319105207	0	0
fig|82301.12.peg.747	607.371772807825	342.464500298269	0	0	0	0	1647.5129517009	0	745.968128647943	943.913649403052	0	0
fig|82301.12.peg.748	1750.6598157402	2864.08468933658	1202.86355472193	1106.68012991172	0	0	4200.29091475746	0	1810.41166428891	1466.79907000739	0	0
fig|82301.12.peg.749	1883.48189650509	3121.14692976499	3094.11166758659	2466.93869426379	0	0	4668.01027206281	0	926.728150565401	1349.51755496325	0	0
fig|82301.12.peg.75	547.440148166896	524.892980248387	857.510264326556	419.403264530457	0	0	456.488348538088	0	545.811530414539	608.946007197028	7719.86059251658	0
fig|82301.12.peg.750	1407.75601037804	1776.90378390597	1183.47855031058	1626.19761190525	0	0	1219.12149147366	2508.73741670834	736.892092378182	848.781589475163	0	0
fig|82301.12.peg.751	3434.69616074087	1717.93667362738	3325.34478518504	1738.88718752339	0	0	1782.55499692229	1694.03424313249	3887.92699741682	2913.43326423497	4329.99206535766	0
fig|82301.12.peg.752	1210.05682538262	1408.45362016205	1319.50154795547	1347.95146093943	0	8809.76554431759	1176.93814967896	2291.99183085415	845.365373299084	911.873077324413	2343.35438771574	0
fig|82301.12.peg.753	1708.97743917496	1885.83784830914	2514.91036744823	1927.77227802611	0	0	1397.88977720077	0	722.046232201157	512.305258165936	0	0
fig|82301.12.peg.754	867.25336719933	395.946929609883	498.216842490309	545.859420325855	0	0	462.331028762392	3222.06067624753	453.561913409551	404.479054452988	0	0
fig|82301.12.peg.755	0	305.649566516205	0	0	0	0	0	0	139.416373557989	0	0	0
fig|82301.12.peg.756	741.350840338963	716.06213698729	1046.35955280886	479.189109109347	0	0	599.095618800329	1565.69831562245	379.238872110517	694.632238692241	0	0
fig|82301.12.peg.757	189.4060242358	379.99485649534	92.7474220862006	353.825337258474	0	0	0	0	398.233284797559	659.879940866065	0	0
fig|82301.12.peg.758	349.942292528783	187.001200596238	513.477060520569	391.776267256945	0	0	224.904259928834	0	779.072921322376	476.547360889057	0	0
fig|82301.12.peg.759	1338.46742526169	866.562024458435	780.147040099564	1339.29442473393	0	0	1554.76407441996	6429.80108282286	861.846672903934	1065.00333751186	0	0
fig|82301.12.peg.76	1405.12322414282	1623.35433872835	1563.05078352103	1773.26367826079	0	0	1222.53611256958	2556.01633151085	800.759639966865	1366.42666833852	0	0
fig|82301.12.peg.760	633.051094084626	215.75263518791	1316.49813016801	359.935376647243	0	0	663.123963059614	0	434.091890396467	152.265400148118	0	0
fig|82301.12.peg.761	3100.77804417377	4656.66104280571	4003.09467151803	4363.1701180785	0	0	3706.90414132703	8073.13193992825	1744.28894644712	2229.10613398657	0	0
fig|82301.12.peg.762	2699.1422944823	2341.63526723945	1892.59771192954	2187.73744280287	38080.1364413278	0	2767.82175885752	3616.76310908786	2372.61319364142	1768.49341117487	0	0
fig|82301.12.peg.763	2220.02685889389	2195.34215022189	2394.17237418724	1500.5756547547	0	0	1461.87768953742	0	869.344096321906	954.014542968148	0	0
fig|82301.12.peg.764	1111.34501101252	1297.30196299429	1847.56008776121	1472.89958284298	0	0	1926.75243504004	875.729566365098	1002.76676697796	918.351742033553	0	0
fig|82301.12.peg.765	1067.06884007022	415.523593695233	0	892.862949822618	0	0	0	0	1047.73517098125	167.338136728437	0	0
fig|82301.12.peg.766	353.074248552646	0	929.292797765657	555.413276139658	0	0	0	0	214.716126121395	579.748475430267	0	0
fig|82301.12.peg.767	371.953218641686	546.002891693671	878.958298351268	547.479279005965	0	0	392.042742047807	0	563.122946918235	596.042771633117	0	0
fig|82301.12.peg.768	1115.09917490136	190.020669523296	434.806721890353	379.671538754847	0	0	0	0	566.502562113865	798.53614356244	0	0
fig|82301.12.peg.769	893.305432763862	221.146451067607	0	188.338278478209	0	0	0	0	365.017414406372	207.634636565615	0	0
fig|82301.12.peg.77	73.5571351151345	62.046509465804	37.1717119106263	86.6602274827835	0	0	0	0	1154.0991779025	529.807595524289	0	0
fig|82301.12.peg.770	922.478825624228	570.329711869679	485.593572602956	617.502552387569	0	0	212.691221223682	2223.41994411139	444.116987302835	850.961625268915	0	0
fig|82301.12.peg.771	308.758344927725	436.832495936014	590.311260342003	324.076181787469	0	0	0	0	492.57322554495	665.342264769928	0	0
fig|82301.12.peg.772	2325.87661234055	1799.53679423397	2773.42272755395	1446.43797871264	0	0	768.839377460422	0	2708.90238561766	2391.95101323589	0	112467.302766325
fig|82301.12.peg.773	2054.73125341758	1950.22445939639	2347.34457971828	1897.17318151158	0	0	3112.96979593328	1734.65856550976	1148.52102114875	1223.69995880973	0	0
