luck_wdi_L3_a	luck_wdi_L4_a	luck_wdi_adultmale_a	luck_wdi_adultfemale_a	luck_wdi_MF_a
fig|82301.12.peg.671	0	9368.31861858859	170.940661716696	593.086619192375	555.466661206438
fig|82301.12.peg.672	0	351.477349302626	730.015961508043	833.085653653696	1349.48585490783
fig|82301.12.peg.673	0	4281.22087408618	1562.36088665797	1266.79746045287	1668.4546129898
fig|82301.12.peg.674	0	0	2186.41246367164	1696.4806746784	844.221547586088
fig|82301.12.peg.675	4945.34323374633	2848.02246988566	2654.7682166057	3265.97454009157	1573.91226810818
fig|82301.12.peg.676	575.051390118025	2614.1394125102	436.80724645019	755.079566807719	689.302332169174
fig|82301.12.peg.677	4764.9048127057	0	2979.83296359886	2370.63482707486	1098.2369415853
fig|82301.12.peg.678	0	0	0	0	25.1811553080252
fig|82301.12.peg.679	0	0	1015.53457632768	795.033675906625	640.359487134188
fig|82301.12.peg.68	0	3284.20435188374	1259.49741792713	594.487851061037	1052.48693202695
fig|82301.12.peg.680	10660.3153085	0	2022.48475217922	2636.73052191065	1154.82807493214
fig|82301.12.peg.681	4656.82092397483	585.175692666101	1835.00644199218	2214.68452156332	1033.6708814714
fig|82301.12.peg.682	1003.17335016184	487.216766140498	1685.56026935038	1013.0477890944	1260.53683472919
fig|82301.12.peg.683	0	0	0	387.973930784815	945.292576245707
fig|82301.12.peg.684	0	1169.11422741959	146.279636020529	443.545249623443	1009.73061101243
fig|82301.12.peg.685	3016.1635826058	1464.87689952176	1301.3268917821	2557.54470664374	1150.10618835108
fig|82301.12.peg.686	0	0	1406.30625686403	1490.38766094167	1994.01994065175
fig|82301.12.peg.687	0	0	1131.67132988797	1374.01953961843	1983.19381352469
fig|82301.12.peg.688	1913.38992716667	654.427253928361	2636.5995554725	2057.35229243244	1062.37655234449
fig|82301.12.peg.689	667.661760589389	579.048198502058	1901.82673375905	1546.30971104681	891.667785689059
fig|82301.12.peg.69	535.81258938056	1040.92429095429	760.27894306378	820.496397622098	916.199054697481
fig|82301.12.peg.690	5028.52508961251	2442.23167633202	2191.38892457606	2490.49890143224	1209.54277021093
fig|82301.12.peg.691	1738.32328615831	422.130556923256	924.297471114448	617.278370410878	665.730798092574
fig|82301.12.peg.692	0	682.704974777118	640.650628126946	418.688533638613	827.454835944778
fig|82301.12.peg.693	0	0	1012.69392017012	923.995186521381	978.24973045116
fig|82301.12.peg.694	0	0	1256.24787973496	1783.10867881786	1476.63795279276
fig|82301.12.peg.695	0	285.046922458487	624.139013999963	570.111692363305	725.580712226086
fig|82301.12.peg.696	528.353481407745	256.608366389543	947.152158335243	581.285767527365	1019.90495242172
fig|82301.12.peg.697	0	0	526.82945054094	325.691313723547	606.307681951266
fig|82301.12.peg.698	6851.76275800805	0	2143.06139320341	3906.99190143757	586.446080108728
fig|82301.12.peg.699	2301.6895640595	0	2894.08754719024	4428.53469058731	1500.94126441741
fig|82301.12.peg.7	2965.9669383222	0	1802.35140532385	1878.27668690947	430.739878062022
fig|82301.12.peg.70	0	520.462145477144	488.40189061913	703.556490484369	1399.28223809693
fig|82301.12.peg.700	1054.26088188305	0	1441.46391328563	541.277518712982	777.973347633741
fig|82301.12.peg.701	0	2513.59558895212	196.563260902586	438.619959533571	212.704455821576
fig|82301.12.peg.702	2174.30432881247	2120.70430200314	2024.053218278	2448.63762926905	866.251531323223
fig|82301.12.peg.703	2215.65746419529	1115.94586147352	2418.54269558843	3981.9756815009	1684.7932140024
fig|82301.12.peg.704	12699.4253549451	1046.32327586588	6611.83347843346	6418.23180891884	1035.10917808369
fig|82301.12.peg.705	760.758409198457	0	2138.1179649181	2661.304585965	997.712144609728
fig|82301.12.peg.706	0	2031.39561882661	2329.87636596371	1865.60035860241	525.206953567382
fig|82301.12.peg.707	0	268.008576528012	1837.6219761744	939.293347897025	816.048425652641
fig|82301.12.peg.708	1267.46020679075	0	1124.50231216761	1292.40666553643	765.245498971154
fig|82301.12.peg.709	954.163023637736	1194.36507466407	1049.06194432122	989.836297493656	878.530443647876
fig|82301.12.peg.71	0	0	1705.39392557736	1794.44773514927	1850.16469751453
fig|82301.12.peg.710	0	0	0	0	484.252986692792
fig|82301.12.peg.711	0	0	0	378.274582515195	877.343427001829
fig|82301.12.peg.712	0	0	412.197340309763	585.056432859016	1568.01803974795
fig|82301.12.peg.713	253.304060608162	0	269.372566665167	437.279850242173	660.106666769514
fig|82301.12.peg.714	1347.4576951878	2617.70901571345	1125.87713937102	1062.82473923648	688.798137140294
fig|82301.12.peg.715	0	0	425.786263616678	771.657765219606	6340.48577243095
fig|82301.12.peg.716	0	93.4632726032899	0	679.910652646487	2240.29527270928
fig|82301.12.peg.717	0	0	0	138.352967770434	535.297515352988
fig|82301.12.peg.718	2125.38993787622	17204.1653643834	1168.54674570355	1022.95793083596	1339.26440823423
fig|82301.12.peg.719	0	0	0	11.9815478624722	1604.68146570749
fig|82301.12.peg.72	1327.81545473317	322.443749020096	1038.86262205308	895.50717493393	1318.76818226383
fig|82301.12.peg.720	0	0	0	407.372627324056	737.763673059685
fig|82301.12.peg.721	0	4021.75294232339	629.002434888274	74.0677504225556	2580.6868864164
fig|82301.12.peg.722	2143.25035752224	780.693218215716	784.699037594736	742.376705558779	904.34909925841
fig|82301.12.peg.723	214.473460292219	1531.83110684062	929.564540201923	1169.08044849784	844.25461609824
fig|82301.12.peg.724	0	1980.86338950256	309.807169422583	533.536538025162	860.669338139965
fig|82301.12.peg.725	0	0	916.138477044081	1270.66354815391	1727.43360498937
fig|82301.12.peg.726	0	447.766015845721	855.774365361152	1226.65340717517	1203.49610692809
fig|82301.12.peg.727	0	0	1333.63718672082	1311.34602541928	762.535085712303
fig|82301.12.peg.728	0	975.866522769645	508.751969394927	970.50537686025	1040.45077495757
fig|82301.12.peg.729	777.202561388184	0	495.902943546728	1038.59164713676	1286.2728934361
fig|82301.12.peg.73	652.493840936212	2712.66659777342	1082.46092376475	1278.72983734528	675.826613329042
fig|82301.12.peg.730	1030.40882573185	1251.11092662775	704.425803777592	897.233603393593	658.39415877016
fig|82301.12.peg.731	0	0	3765.23783116841	947.378203079199	2426.3702362694
fig|82301.12.peg.732	0	884.785647311145	1845.0738090056	1294.53968238533	1283.3062853275
fig|82301.12.peg.733	0	0	2265.98127168501	1833.17682295825	3025.93549618102
fig|82301.12.peg.734	0	0	180.810804453946	486.505115035959	198.290630648561
fig|82301.12.peg.735	0	13767.411524551	1197.19260117532	1272.82816753118	906.939535575346
fig|82301.12.peg.736	0	0	130.821934987267	355.595224061229	502.565074424872
fig|82301.12.peg.737	1686.81741101287	0	256.260251250778	528.075628012665	341.966306652194
fig|82301.12.peg.738	805.614447476668	195.633618951462	795.52489553971	695.367780721192	743.259808207394
fig|82301.12.peg.739	480.226589461829	3385.65936471101	694.256088847772	849.38578418247	1471.47023194514
fig|82301.12.peg.74	3373.63482202575	0	3044.37178485925	3133.75165537801	799.579400644947
fig|82301.12.peg.740	0	9871.85196508274	785.063553377952	723.53322916557	792.387337983243
fig|82301.12.peg.741	0	2910.47910299719	0	1404.36353103819	1793.60509737863
fig|82301.12.peg.742	816.201973070746	2584.58889805944	605.104851340547	889.211218782616	1342.99494976134
fig|82301.12.peg.743	0	0	0	421.921649728486	439.670965695678
fig|82301.12.peg.744	0	497.443205010014	311.200604967212	361.566110008757	249.294695978
fig|82301.12.peg.745	0	0	297.011881449683	252.372310586122	115.874259384896
fig|82301.12.peg.746	3503.39000748828	0	0	783.408898700107	1417.89274503649
fig|82301.12.peg.747	0	0	823.693664734644	1091.17668033229	1029.22976060579
fig|82301.12.peg.748	0	0	952.883513203552	1915.36603724293	1052.15996886456
fig|82301.12.peg.749	0	0	1247.5758138613	889.676489207718	1941.42793255655
fig|82301.12.peg.75	0	6003.24290973115	722.236616260022	921.903816324168	1219.27960078802
fig|82301.12.peg.750	789.781562381751	767.155185529894	1679.76372785192	1732.86425692354	527.785370791325
fig|82301.12.peg.751	2133.21171416148	4662.21945304467	2617.72547287636	1765.91740790826	1042.72785582685
fig|82301.12.peg.752	1298.78526893577	1261.57649331437	1271.55752046489	1655.30626514692	973.043671418894
fig|82301.12.peg.753	0	0	1635.40633070951	1415.51700807551	538.384970390437
fig|82301.12.peg.754	1521.51681839691	891.682640107557	1100.26394735245	968.530689684698	997.338259601442
fig|82301.12.peg.755	0	0	591.000204447107	458.294205739563	428.429378504595
fig|82301.12.peg.756	0	0	1198.09987597766	1085.00436779708	991.621541639259
fig|82301.12.peg.757	0	1947.91360709401	247.785107911956	474.736594073337	1632.58644883537
fig|82301.12.peg.758	0	0	670.163590974137	920.891643457901	1389.46504857825
fig|82301.12.peg.759	4217.04352753219	0	1494.85146562954	413.659241943254	1697.39639483725
fig|82301.12.peg.76	804.665549423103	3908.06381321177	1955.9086314547	1034.26584004358	1340.91876498918
fig|82301.12.peg.760	0	0	0	140.034340642644	582.314216498082
fig|82301.12.peg.761	1524.91306129512	2557.58351175878	2358.33792384338	2550.62549027673	1058.58279382695
fig|82301.12.peg.762	2277.20350486738	1791.69093580507	1902.73236553703	1926.87252724278	445.286763030245
fig|82301.12.peg.763	1603.66444004745	1817.34141173064	1786.60316012867	2281.66922252394	674.847080829313
fig|82301.12.peg.764	827.07149087193	803.376798406003	1844.51537262273	1744.64972053129	1315.65947446732
fig|82301.12.peg.765	5667.70650100326	0	1537.56150750467	973.167943051911	940.09646483294
fig|82301.12.peg.766	0	0	0	1276.03484735329	4344.98366099258
fig|82301.12.peg.767	645.100143021921	0	490.016061173585	730.501056929539	1327.06352950036
fig|82301.12.peg.768	1044.58876370063	0	952.1596491428	842.775481298849	1192.0620310955
fig|82301.12.peg.769	0	0	1297.31752195707	763.823676232604	949.014790671199
fig|82301.12.peg.77	0	0	0	307.526395136787	1255.76611111263
fig|82301.12.peg.770	699.960093709236	0	1131.43101914944	970.431719803719	790.781157982553
fig|82301.12.peg.771	0	2275.68324925706	1281.30125625389	1068.72448526373	3152.65301092381
fig|82301.12.peg.772	6679.79694761098	2457.73790919762	1814.32257885551	1871.65090442774	1096.77920897176
fig|82301.12.peg.773	1092.18393518819	0	1118.32711085412	2052.00528463832	1109.09804753972
fig|82301.12.peg.774	1836.45443940918	0	836.979046423913	1187.62261917457	1126.38286109016
fig|82301.12.peg.775	981.55323485663	476.716404801263	1019.95998278004	1015.79769356451	695.014358429833
fig|82301.12.peg.776	0	0	766.702967931383	729.417204330235	1377.77972886552
fig|82301.12.peg.777	2710.95655341355	0	531.282413753846	1066.92830965824	678.492240244012
fig|82301.12.peg.778	3398.8112012946	0	1549.03584711291	589.778281349752	4537.61913063021
fig|82301.12.peg.779	2353.69871304122	1120.27123302961	1349.83597461166	1605.80605421924	1651.84908549457
fig|82301.12.peg.78	836.182437527802	1489.082331766	804.537998112909	660.671641621021	1177.48356175143
fig|82301.12.peg.780	0	7.54936559139202	1516.0461417	1745.58475633226	416.248221417071
fig|82301.12.peg.781	859.322077308446	1669.40688171914	785.897004496255	1581.8355981753	368.373378908595
fig|82301.12.peg.782	2587.73125553111	628.398897238029	1061.44160887396	953.622286690403	547.499361621456
fig|82301.12.peg.783	0	0	914.408826049033	1499.38251158259	6118.90980965052
fig|82301.12.peg.784	0	0	1207.29957145392	498.823625294762	4252.53184028384
fig|82301.12.peg.785	0	0	377.401460932964	300.900236091632	631.43654598154
fig|82301.12.peg.786	0	0	1474.84518285645	643.219937880088	828.32747723767
fig|82301.12.peg.787	0	0	0	625.316982942426	325.676275317125
fig|82301.12.peg.788	1059.16442086855	2469.16924831017	2420.05029832363	2095.60058521119	1869.26157542364
fig|82301.12.peg.789	0	445.633796722646	1221.60106585261	1011.71663489271	420.300846227966
fig|82301.12.peg.79	1192.25314390962	0	2226.64666479472	1972.87790719765	1097.48234768892
fig|82301.12.peg.790	0	8294.86544354198	864.878347971377	407.372627324056	908.620020697908
fig|82301.12.peg.791	819.137951391144	1591.34109228623	1142.38607688881	1236.40523131177	632.925621276352
fig|82301.12.peg.792	4525.0616037442	0	3121.58669716267	2066.26116127253	808.003565940498
fig|82301.12.peg.793	0	0	1736.04672029164	2826.42535612472	659.288429882841
fig|82301.12.peg.794	2448.60591921224	0	2908.96717468222	1741.18945549798	694.963784486716
fig|82301.12.peg.795	524.701268402622	825.664025716621	1256.26569253723	1596.16855475704	546.94552389474
fig|82301.12.peg.796	0	0	0	290.980448088611	351.337071678637
fig|82301.12.peg.797	0	0	421.891877059208	869.392802215973	1470.94797470049
fig|82301.12.peg.798	0	0	1528.38203581807	2425.99519854176	920.803440368084
fig|82301.12.peg.799	769.325508401142	934.10646886734	1638.59384304847	1659.08007513226	1117.55555257801
fig|82301.12.peg.8	1892.41288493134	4595.49332052187	3760.42397500242	3877.93915179811	3738.80865515277
fig|82301.12.peg.80	5961.26571954812	0	3075.52551802178	2308.80036166644	1093.38070517219
fig|82301.12.peg.800	5159.28919071516	2419.33575436641	5591.43851963495	3955.01534355941	1115.7087927363
fig|82301.12.peg.801	1438.23379254782	1397.02996943865	1092.477913227	1463.11095203124	695.883435810548
fig|82301.12.peg.802	4509.31387102452	350.410157350948	842.614152875084	2599.52136940944	3385.74345626715
fig|82301.12.peg.803	2530.22611651931	0	2767.61071350841	2233.75990649357	794.605345275461
fig|82301.12.peg.804	0	4021.75294232339	1258.00486977655	696.236853972022	1645.16881345764
fig|82301.12.peg.805	0	0	851.572527233356	903.53159650079	1700.2660421658
fig|82301.12.peg.806	0	1202.15441210753	1629.48094545332	1808.82302458562	1259.66600586764
fig|82301.12.peg.807	0	0	1820.796522045	475.268065211398	549.273153794935
fig|82301.12.peg.808	0	0	327.743373968101	1415.08386333619	254.020426352885
fig|82301.12.peg.809	2397.05632091303	1723.00362897433	1114.32747149154	1515.85498693741	402.898484928403
fig|82301.12.peg.81	1116.27622787617	0	284.901102861159	1462.74730154348	938.121472259761
fig|82301.12.peg.810	577.970432707457	1583.18243998568	1826.34209520859	1616.56625081513	796.551097264857
fig|82301.12.peg.811	854.558244896927	1650.71949125214	1265.78357792655	999.322404555066	866.038454410333
fig|82301.12.peg.812	1092.18393518819	265.223515381039	643.784746307711	1060.92727403819	776.368633277802
fig|82301.12.peg.813	0	0	2508.14720911699	835.962578987906	2425.43488973826
fig|82301.12.peg.814	0	0	497.771711062663	167.052084586124	211.35262248942
fig|82301.12.peg.815	1251.97504849153	1824.16100163416	1454.39041923983	1387.10752883585	1121.84585010035
fig|82301.12.peg.816	0	0	2130.04594181013	1161.33191402067	788.39428660728
fig|82301.12.peg.817	618.245295439108	700.62211891154	490.280359429204	836.496372306138	1132.81016322347
fig|82301.12.peg.818	0	11480.7826208194	1436.4761488798	2244.77823188083	929.989149899615
fig|82301.12.peg.819	6267.5325822038	0	1174.33023394279	887.62384394003	535.19580853448
fig|82301.12.peg.82	0	485.079850499531	1365.59739153375	791.071187490025	735.186654241612
fig|82301.12.peg.820	0	409.622984866271	1058.35483766571	1010.8876307671	929.215718712188
fig|82301.12.peg.821	0	0	722.88339531936	909.596194741474	642.933776322314
fig|82301.12.peg.822	0	1275.16515541682	1968.11760600313	1504.08566131467	1017.43327894372
fig|82301.12.peg.823	1809.69814956348	351.570455885223	1754.0420217401	1012.49633797827	1003.57743472646
fig|82301.12.peg.824	1164.80997691426	282.859861672361	1725.3327657741	1589.89930766371	1041.16456303429
fig|82301.12.peg.825	3804.26938460198	1301.15536369286	4147.34605450745	3159.53417133393	466.098247270113
fig|82301.12.peg.826	2347.63247924472	0	1940.18070637703	1016.33170940641	443.915212131165
fig|82301.12.peg.827	610.957037891248	0	1658.03507684269	945.154174980507	1279.53024939152
fig|82301.12.peg.828	0	0	1007.62525977248	1801.53623054473	692.685502000692
fig|82301.12.peg.829	527.130440941523	768.043096624257	640.650628126946	837.848563373665	954.591173058084
fig|82301.12.peg.83	604.032759911772	880.091824248486	1192.93565237431	893.626426517226	887.685819744442
fig|82301.12.peg.830	0	985.723760373379	666.002578116996	889.539159486574	597.435253386479
fig|82301.12.peg.831	1104.54494981441	1180.19104128002	755.108016013813	895.100081703139	484.487870922392
fig|82301.12.peg.832	0	0	1460.48529275991	612.633835163883	1989.8304684125
fig|82301.12.peg.833	0	0	0	668.508926890758	1334.38600777569
fig|82301.12.peg.834	0	0	246.471769550641	537.626965245267	1005.80523061525
fig|82301.12.peg.835	0	0	1330.58207380212	297.695381506041	80.7088311154653
fig|82301.12.peg.836	1226.50099005424	0	186.329267067442	895.195863275842	909.14368625563
fig|82301.12.peg.837	1332.56381949327	0	1214.6535966308	2403.31309104345	1084.1977272415
fig|82301.12.peg.838	1380.12333628326	0	1467.67234807264	1445.55559574688	733.560120286309
fig|82301.12.peg.839	2992.89603496856	526.658123399491	823.693664734644	1217.26820783736	743.4436329036
fig|82301.12.peg.84	2277.20350486738	0	2892.15319561628	2404.51693278024	1064.74318360766
fig|82301.12.peg.840	533.30292854037	0	1315.74935560236	1244.06066986082	687.813133667292
fig|82301.12.peg.841	4475.88275094623	0	1765.54476551398	2488.1336763715	417.515132549728
fig|82301.12.peg.842	0	0	423.613884720674	822.227609027533	1348.47656180118
fig|82301.12.peg.843	946.862164186021	2759.20680034661	647.310198065895	1145.47084918043	1024.52226481924
fig|82301.12.peg.844	0	0	443.527357934039	104.454519826681	1932.70747577834
fig|82301.12.peg.845	1786.04196460187	3036.02918195001	944.243655196985	1750.90352763594	1052.67104150411
fig|82301.12.peg.846	1761.85957823395	1069.61514423494	1842.84330391735	1527.45036376728	1272.37081978719
fig|82301.12.peg.847	1607.43776814168	0	903.543497645391	928.090697427099	694.407388729541
fig|82301.12.peg.848	0	547.290091120296	470.779141988543	201.586454758296	828.122530232993
fig|82301.12.peg.849	1559.72842799136	0	947.81188818781	874.735059356791	1169.94637104637
fig|82301.12.peg.85	505.483574887321	1841.25759013141	800.180456014361	855.211237051555	853.625327737457
fig|82301.12.peg.850	0	799.780414666582	376.686685438773	231.461720070486	585.30577937042
fig|82301.12.peg.851	0	871.996367258027	831.91977754934	587.772857821042	1273.2862762849
fig|82301.12.peg.852	0	345.619393480916	741.633183385456	949.687437449205	666.776008260416
fig|82301.12.peg.853	0	0	469.290512290556	276.304912445881	1637.86992786112
fig|82301.12.peg.854	401.623193098303	3152.14639782806	1452.14142375441	1407.84243957934	1052.1015330637
fig|82301.12.peg.855	5175.46251106223	0	786.253043610343	1069.35314672565	558.945341306922
fig|82301.12.peg.856	671.741446863534	1304.99358010493	1008.25936023094	1717.81466300808	905.729263684917
fig|82301.12.peg.857	0	0	683.298182742565	964.194685959753	888.432421730837
fig|82301.12.peg.858	2059.78206470416	0	625.841618632554	832.75972259008	978.901595290868
fig|82301.12.peg.859	0	0	586.358202014493	124.283174437848	2334.59185652369
fig|82301.12.peg.86	0	0	0	1060.21337624081	860.894198564963
fig|82301.12.peg.860	0	0	0	442.796334047887	1164.17225264638
fig|82301.12.peg.861	1846.38122016274	1793.48442022529	1028.50398137137	1651.51065131374	1331.65208700998
fig|82301.12.peg.862	0	349.257492359662	564.446921833951	270.688390524537	1433.55875393933
fig|82301.12.peg.863	0	0	0	720.984888041781	423.682930579471
fig|82301.12.peg.864	0	6304.09773709191	691.902678377101	1176.28846139821	1005.147782712
fig|82301.12.peg.865	0	133.734227223571	501.985014542032	648.988435912265	1016.88833144339
fig|82301.12.peg.866	828.074001769957	804.350588464677	2012.80779164248	1943.53777108786	1206.25364578564
fig|82301.12.peg.867	2015.2243405906	0	1224.60651040195	1609.66263805479	809.659565951252
fig|82301.12.peg.868	0	0	745.125961329186	0	322.835324461861
fig|82301.12.peg.869	1053.91236588904	3394.98625001325	653.509023260544	1051.13680875646	849.579080896103
fig|82301.12.peg.87	0	0	142.773568554005	161.655804493673	3100.34647628437
fig|82301.12.peg.870	1980.17696075424	0	0	1412.52030561276	1954.27661847065
fig|82301.12.peg.871	0	909.026349977203	369.646636393246	613.849164460906	1055.53883893914
fig|82301.12.peg.88	332.09217779316	0	900.914945803517	839.498799711205	716.963449742383
fig|82301.12.peg.89	0	1298.10100837903	974.510814615636	658.394492752611	972.567938970362
fig|82301.12.peg.9	1090.44062483673	6598.82033050491	1739.42014117148	1319.65322770019	1929.08148285502
fig|82301.12.peg.90	0	0	1372.82277455774	1089.56012228736	975.270142088594
fig|82301.12.peg.91	535.81258938056	2862.54180012429	651.202520825507	744.773015131273	988.483782875811
fig|82301.12.peg.92	2931.21004778777	1913.46377013656	837.94442017988	1050.14743029904	1212.29691183042
fig|82301.12.peg.93	11444.407357795	0	1401.54645107156	1702.6086731749	600.473703499062
fig|82301.12.peg.94	0	631.989748079389	724.850424966487	843.843299456973	852.482032396128
fig|82301.12.peg.95	0	3385.65936471101	626.00718519833	755.163543849015	1243.6407315392
fig|82301.12.peg.96	0	2645.89009363381	1277.86810456249	1171.43994747252	1269.09809845868
fig|82301.12.peg.97	0	0	2052.38547293882	2494.58518979338	2108.80386774323
fig|82301.12.peg.98	0	0	407.001575515942	716.496562175839	697.369877589309
fig|82301.12.peg.99	579.441095386102	0	748.240809949792	790.385822734332	505.545331756536
