grote_wbm_L4_a	grote_wbm_L4_b	grote_wbm_30dpi_immaturemale_a	grote_wbm_30dpi_immaturemale_b	grote_wbm_30dpi_immaturefemale_a	grote_wbm_30dpi_immaturefemale_b	grote_wbm_42dpi_immaturemale_a	grote_wbm_42dpi_immaturemale_b	grote_wbm_42dpi_immaturefemale_a	grote_wbm_42dpi_immaturefemale_b	grote_wbm_120dpi_adultmale_a	grote_wbm_120dpi_adultmale_b	grote_wbm_120dpi_adultfemale_a	grote_wbm_120dpi_adultfemale_b
cds468	961.64507573837	1548.37602624527	498.754930178797	896.298212731649	763.517969395187	1053.76586244851	485.900504816471	492.7574248527	409.444931674359	1005.38337622085	233.661075088886	54.7053752838816	431.272938926606	331.538028649084
cds469	912.42214848253	643.449828707227	766.841861147207	1174.85788271105	1058.36006895884	1089.36298420411	692.938415147764	670.743384331268	371.558722834926	620.758094192534	397.516547741654	612.042545669303	721.576745390915	452.737340361412
cds47	295.021293239754	418.640552228393	196.639734476053	148.50376199213	198.493872299705	166.001463716612	202.87744051817	122.737008515942	181.307316405782	248.372130440635	202.429956310645	429.316257299857	468.732480499247	406.548468611775
cds470	1666.72628533786	1077.39239318738	618.646115299872	772.821515247329	607.77035465086	589.503849940097	1396.45107051068	633.172172760369	1692.36328547776	1135.60751052935	410.290833955558	305.001201925203	1256.65140054542	301.299351826677
cds471	10542.4793488355	11217.6053369937	13235.4577552136	11392.5886728597	12572.6566439172	11309.2167724411	9550.95915918576	14196.9370508495	17588.9143776911	18561.8386852316	25779.1174503209	13545.8925414473	6082.80510373145	8599.33573487322
cds472	4455.32616212925	5953.84391296965	4052.70487569129	4366.84521910884	5313.66175451517	3251.99029580957	4532.57005704826	3565.37372293421	4050.66286012722	3507.25978762961	4424.7562679353	2978.46852744241	1568.73162421514	3249.88254731829
cds473	1264.85399352802	961.957493917304	1083.43623057074	495.398407209826	1400.1119948888	1243.67900831244	269.776804855705	1456.39149843071	0	422.750063687497	747.558829049896	1470.99538011843	911.926683188684	1148.79388032002
cds474	713.831378503785	0	207.454646837337	269.69766434465	170.261110816578	131.303802992986	717.191259677936	188.430980755348	0	601.456689057159	80.5289305344969	14.076978550394	411.030571549494	505.677233834983
cds475	611.875070501418	314.365194090622	150.681268891972	397.378401505208	414.662324828959	374.475407282312	0	328.636075827181	0	386.018946443198	312.051599506324	0	477.468766820572	377.366201978248
cds476	1376.39879297933	2148.1750170914	555.073585046664	1091.64478911658	1745.1169191028	774.247407168742	1266.01123794273	875.328934388207	1915.21425361151	1300.300865672	2252.43465861378	3648.78738499476	1429.00267074369	929.979946710163
cds477	640.675326118561	164.437178447402	279.877881969798	427.359073520309	584.394571779673	451.742482865488	127.500668387189	307.219634120416	284.861687506776	358.009933962595	130.147766520399	422.309356511819	499.101328700689	603.042280174263
cds478	199.341446526098	544.632692946811	118.212633496791	504.290909018457	0	487.173624275255	263.934504623161	425.192714797147	87.2729119049423	417.38941600327	119.440280421322	458.473144295209	376.206168646612	203.847426646519
cds479	2274.56575904386	1910.11567308608	1491.44158317622	1766.66426736682	1940.8120971052	1893.82875943025	2089.95326914226	1761.52448507815	1701.04043701668	1606.96590335754	1945.16621298316	1504.97195559242	1612.61837240724	1155.91118302269
cds48	768.712241687712	950.081475473881	1154.94928701238	1198.96422593408	1694.74425816105	1061.27275375995	1258.47881945132	1591.68469773848	1190.51084512091	1520.34885289449	1029.77411806079	1581.48771368624	1307.99760943179	888.46734261845
cds481	1537.81161836839	1937.169304126	1222.66208598116	1416.81510071803	1649.59071891067	1533.93668465627	2011.2774354607	1621.54460144805	1795.6702559052	1548.21936656651	1697.52483653508	1878.98196734525	1451.71960470376	1742.32485116225
cds482	1643.38957572129	1185.905270279	1551.2183099409	2382.09428921348	2141.0408269666	2442.94090918515	2166.84729660102	2102.72917747666	2585.62849570883	4067.93049488022	4424.50760230261	1261.76092463105	2004.07396928982	2084.34758939109
cds484	1119.59986881531	1815.78798270437	1163.89544402801	1384.86372924565	894.429482680226	949.028313029115	1169.65184378741	1300.92462097719	1226.14738573048	870.75509170879	489.378302308535	662.313656506181	1008.0295789867	939.988937002389
cds485	1250.63415223088	2348.44083022065	1621.94924888625	3333.31450689838	2480.24738445457	3204.66302212339	2255.72925461771	1877.73958144473	1999.38132780578	3125.47714742781	1270.26460539296	1505.67494753216	1989.63016645963	2061.58956278289
cds486	416.097935616191	340.415985268849	490.97740046794	938.112935779842	275.657816877204	361.840194493921	743.533378901327	510.300120452308	167.692163211536	331.584747893507	458.095581969442	400.52988026404	627.64778775169	603.305915276312
cds487	3915.92005042783	1999.18552726476	5361.41813831623	1956.22111118451	4498.19202081114	5875.06956884496	6017.2234450475	3587.34345538186	7594.17186074403	4840.29430717428	5127.3942852391	2843.81402358428	2628.97782540882	4069.03363475074
cds488	1302.07774384393	784.470943051828	1642.98313686768	1321.33787010594	1272.4432266273	1736.58665197388	1108.80741812253	1962.59104014727	1075.85377391703	1136.91692912574	236.713712960267	279.81761644514	1326.54844401362	1013.98608372673
cds489	1507.36770065844	1330.3033249215	1984.8743017029	1255.27245810936	1151.9092206693	1245.28934965786	1213.41522553744	1320.6544029921	1420.7902254571	1006.47860478632	898.762796688015	1195.09435096987	1183.04002143397	881.6304257686
cds49	91.7181716999922	57.7535456010389	159.59444813083	130.292400463509	5.4821254388337	155.751545600104	0	111.80614462163	243.174611286272	104.783395306125	158.716788439511	236.3330138745	248.100533992615	27.0473488358463
cds490	161.739571599986	7.91734562894901	245.238766771072	417.836030323439	354.424485662672	597.656856772367	191.841283452946	474.852601491981	0	515.401708634299	130.549457157808	364.306991188436	486.847745446077	38.7102658292293
cds491	75.093372528565	0	0	287.373967818687	338.577807459652	592.2280991964	0	0	0	0	60.4257487416138	0	173.874194802171	98.3965377728194
cds492	170.293106636524	698.85800840146	513.059879275134	509.255705313598	325.912357338664	10.7626068027038	2012.11992298532	352.619379191295	669.424965640924	504.794006887259	0	293.270386466541	124.707922487341	343.771803703607
cds493	0	0	370.150305267072	0	0	0	0	0	0	120.326265609867	0	219.452084312036	310.98884032275	186.356233478981
cds494	381.885099611078	146.470894135557	189.74678304915	17.5140851033777	0	82.911933887496	105.51270589912	18.569654806949	360.033521709953	110.320098169214	373.37144747133	412.316439639626	565.554797626527	728.820866991697
cds495	2006.57595043801	1511.80001263807	1240.42494192167	1128.55466027479	1520.98254253422	1005.22667902723	1824.45531892223	1122.80017778982	1741.45023413549	1562.8782608839	1139.37074957966	1265.70421087495	1445.40286583058	1459.22398220972
cds496	2168.39656999534	1486.80660751398	3108.61978334761	1637.43625503818	2638.49788005002	2800.13400602883	2022.40798997738	2850.7785631137	2945.98004885739	4002.08796427479	4221.38489467533	4166.83234072938	3286.00429023321	2698.92037640455
cds497	355.580126876305	326.363865620799	352.710929285948	765.271932303312	296.65831315533	356.727013262137	79.0796130264051	109.352383814094	146.997328820291	326.854871007071	53.8142800497833	0	499.371996607553	275.119025372254
cds498	1250.88969958579	898.923242179133	859.230715694266	1001.18978799748	981.483191065861	468.771318517766	609.169860072123	711.360622604661	780.204510782448	832.969779686304	1450.30404636389	1969.4735731153	1347.81925835418	1156.37934686679
cds499	335.307037041468	0	197.272358195112	306.368835627598	132.515775913758	126.906021256371	352.361541036023	64.9667223566728	167.945666103768	135.507977725706	45.7189527515914	648.041102503208	287.736953226906	258.903846897252
cds5	5101.3458190383	4302.46403382732	4673.88229274749	5019.31830505935	6445.48801762158	5163.01954507172	5373.28521022347	4750.84255133436	4263.89800560319	3708.0080531215	1899.77041035841	1658.17554849476	3573.18817115424	4142.46845666864
cds50	1276.84406246434	2071.17761653306	2133.75627730743	1737.39724225507	1004.29289372507	1005.99813116829	1439.57699103091	810.698072714801	3138.12075303761	1983.00376459163	1698.18733870876	1488.85771902747	394.022108647692	531.798962288447
cds500	0	0	199.563262999959	169.975406579324	0	0	0	0	250.862066739838	0	0	0	161.130898976669	0
cds504	729.263630527748	758.940823603396	483.889250687584	451.428134380552	352.135190687752	370.160083539146	975.053188371256	226.038063584164	401.72802084289	282.368860735626	83.4280554617943	253.866878131036	548.265461025429	802.987240412726
cds505	233.104871265974	31.0810175740648	117.120503451864	98.2211557840014	0	115.728450531174	243.505163827107	33.3250948024083	3.58953338053773	216.992192284469	329.705923061067	221.72946828165	406.875728068118	130.65442516079
cds506	267.978877198395	606.365707940843	0	0	77.0291614823822	286.221030120411	124.531628218243	450.147454411383	566.218925430868	431.877009968234	648.966169701234	321.618139112692	449.55982849258	242.46641022034
cds508	613.609921121597	514.219355282255	430.501162708674	557.149099017611	251.028596125289	893.012813700634	213.596480545548	196.909447142905	509.031194170184	701.158149704337	96.9026898490944	0	420.997823587804	693.564663275207
cds509	274.168298199977	0	438.522017704939	0	0	95.5509481996143	0	349.394201942594	0	242.166069151934	229.257583301516	0	428.188529287452	351.615534866002
cds51	727.489232315301	597.118245758724	537.31920803367	490.618026439391	204.048384001282	731.095662847355	665.54992750994	520.18745708213	1344.73813376104	780.021643829117	137.842722920814	446.426340248062	333.395511937319	684.569910060345
cds510	777.533403959933	704.49700042334	284.614935362045	651.685071018726	248.866566421295	382.203792798457	539.094594347831	247.371094975357	805.310938427693	458.783618008339	9.90392759862549	351.718459195697	437.564504404629	525.735547731647
cds511	340.231994705177	456.286417939083	1142.34816843604	599.636249941612	758.698809566452	514.737429036906	403.141348715566	557.469438821813	592.833629054232	604.53200215584	1987.36486425238	793.929375944128	930.1220896403	989.748153620104
cds512	602.775472002812	140.149546966098	420.890313465837	183.267205517097	274.801968945377	279.616904393381	421.559293555983	141.200544549943	167.439424457638	156.984793047592	306.636768670707	275.811184860771	626.041441468867	365.02303001613
cds513	237.371838504683	0	44.7170958437648	62.5020770293465	55.4206108935233	173.89451669812	69.0096138841992	315.440736088435	256.968523040037	50.3808582473807	65.2244011089124	0	172.08960476269	204.40601166817
cds515	552.470531488554	443.043175091447	1293.18674684607	893.257231652951	678.261057402315	649.548414704114	751.461193214648	593.789110037155	1630.94385852325	1492.21508433611	1892.08778011306	1194.71973396608	1324.9321752233	1800.16222798496
cds517	361.773365299381	857.588249479218	227.4434247426	0	658.303297034161	624.400019761569	569.159233660751	588.174310070186	1132.74412208577	438.035683907175	931.385903642797	25.117746040899	485.072183080333	508.808362217862
cds519	291.769674557343	402.784541312743	254.37751451475	379.726434617293	521.34147324555	392.740739467086	218.093248557033	75.3955909455072	0	293.944998411394	296.828239432489	463.922880823071	287.803888255281	185.893581459421
cds52	344.045166312902	212.539778349545	673.866503105912	503.163272526595	302.273054368796	452.977914665522	500.110380311817	685.796562008357	631.034123272913	844.697691316113	749.533952302585	1207.73464440497	767.540652475678	508.710889351537
cds520	3185.42613330586	3022.48312335571	2136.87516180714	2193.2362277923	1553.60520105026	2066.56723559156	3069.27222478485	1353.42023991751	2096.96649594712	1530.43755819102	1990.34260732346	1228.11322411191	1138.8653088257	1175.99936833946
cds522	678.958260311676	143.812854370949	830.272288053201	1956.34516195531	773.732317656138	679.321148021508	517.026015451438	590.562752649828	383.839053504893	632.03923256854	291.729527496996	527.290213497808	681.751876758558	381.175078136093
cds523	2929.27031090047	2546.60445414392	2170.08756156078	2761.39347024493	2874.05080765664	1658.65985593367	2940.93522836487	1520.67107276246	2357.3648328391	1249.11692430874	659.333496428814	845.946729868015	1797.16771519239	2405.35645488537
cds524	2510.93870039389	3499.55572693511	1796.96277697268	986.748614973607	2124.99655384491	1407.52323721652	2738.26488128595	1282.82632998631	3006.25101113191	1539.52316770971	2394.51173992751	1749.47318632377	1583.04835161087	1721.84942202977
cds525	134.125498399989	252.003318189718	20.4329255561441	0	0	75.8340858727098	0	24.4575941359816	677.414988583187	75.6768966099794	57.314395825379	266.56609111349	286.408966345351	343.411172385796
cds526	419.926305772915	726.578702145189	286.821072923352	206.723627449704	598.764930102124	412.860654398802	469.287808472927	602.752729799328	404.721523233671	452.188066317564	238.070846134992	629.169146047891	1027.64779842028	1041.04137171269
cds527	677.325716169738	510.426425343876	472.270025519098	802.379980508679	525.955114601706	509.400769323075	570.825696478357	526.23045108905	0	451.355544499454	555.916888422847	1590.98586147106	1142.26403883579	1208.31602182615
cds528	2078.7459782189	2669.45014113395	1899.01140711582	2151.9789624087	1553.328686841	1882.36292341646	1544.79435662457	2013.93026360356	3038.21386956296	2059.3733506084	3165.19074390327	4092.73057526945	2747.07412050055	3395.95125232192
cds529	13288.1473762644	13076.2354774817	16728.7942018458	16816.2624926435	16678.281596268	15436.5851351245	10018.1269467359	16667.1182705927	14619.196362744	16264.3467343687	14850.5261997232	8073.04011236874	12062.7538561704	11537.1768323396
cds53	441.267744256484	1394.14129553232	560.367858061478	373.996425996351	211.737163688287	405.547502710578	75.0683283076744	317.644902722593	493.760258345079	871.468818961702	408.676561537485	327.102738296594	224.796654636406	428.308488485326
cds530	5680.55603497789	3281.63277204221	4011.09798292681	5285.06114030729	3222.06736873117	2838.61330410772	4998.65796084638	5061.55733880838	4707.4035440872	3976.55502505552	8633.62372185359	4094.16027809506	2343.97452361525	5021.00648373609
cds531	1721.79125766894	1730.87570622696	2082.85336672615	2251.26504830118	1187.08836752416	1952.95291547729	1778.89190110913	1638.56704701733	3327.64489260441	2240.37553907049	5527.2266534122	2867.0112980969	974.757704154946	1270.37627245466
cds532	0	0	0	145.024888182359	0	123.226910915361	68.4292578041333	131.423507152719	103.621705593061	0	0	146.904248633699	107.329828652011	74.0650704635176
cds533	0	0	89.0907424106958	113.31693771955	0	85.9685950446387	25.7792250022484	0	341.308934339916	88.3641108895695	129.947846756159	371.061370084117	311.358203285745	124.896430541343
cds534	2817.39898916105	3834.03847038008	10969.743113029	10561.7197079632	6192.6973170846	7303.60527300903	5917.12779310867	8111.43059834599	5327.83246504609	9852.7413481852	18624.7751363265	18772.3320410738	3610.83979461168	5659.53559458352
